id,證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
404,2535,達欣工          ,"960,000","486,000","474,000",0.0,0.0,0.0,0,0,0,"-210,195",0,"210,195","-210,195",0,0,0,"263,805"
405,2536,宏普            ,"18,000","286,000","-268,000",0.0,0.0,0.0,0,0,0,"-7,000",0,"7,000","-7,000",0,0,0,"-275,000"
406,2537,聯上發          ,"1,440,000","653,000","787,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"787,000"
407,2538,基泰            ,"206,000","127,000","79,000",0.0,0.0,0.0,0,0,0,"-18,000",0,"18,000","-18,000",0,0,0,"61,000"
408,2539,櫻花建          ,"5,000","54,000","-49,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-49,000"
409,2540,愛山林          ,0,"7,000","-7,000",0.0,0.0,0.0,0,0,0,"5,000","5,000",0,"5,000",0,0,0,"-2,000"
410,2542,興富發          ,"1,727,958","2,960,000","-1,232,042",0.0,0.0,0.0,0,0,0,"167,000","354,000","185,000","169,000",0,"2,000","-2,000","-1,065,042"
411,2543,皇昌            ,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-1,000"
412,2545,皇翔            ,"11,000","215,000","-204,000",0.0,0.0,0.0,0,0,0,"-20,000",0,"20,000","-20,000",0,0,0,"-224,000"
413,2546,根基            ,"11,000","60,000","-49,000",0.0,0.0,0.0,0,0,0,"5,000","5,000",0,"5,000",0,0,0,"-44,000"
414,2547,日勝生          ,"205,000","516,000","-311,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-311,000"
415,2548,華固            ,"275,000","687,000","-412,000",0.0,0.0,0.0,0,0,0,"-117,000","9,000","119,000","-110,000",0,"7,000","-7,000","-529,000"
416,2597,潤弘            ,"10,000","22,000","-12,000",0.0,0.0,0.0,0,0,0,"-10,000",0,"10,000","-10,000",0,0,0,"-22,000"
417,2601,益航            ,"383,000","715,000","-332,000",0.0,0.0,0.0,0,0,0,"-59,000","1,000","1,000",0,0,"59,000","-59,000","-391,000"
418,2603,長榮            ,"2,292,250","13,276,229","-10,983,979",0.0,0.0,0.0,"1,232,000",0,"1,232,000","-252,000","23,000","275,000","-252,000",0,0,0,"-10,003,979"
419,2605,新興            ,"189,000","781,000","-592,000",0.0,0.0,0.0,0,"795,000","-795,000","11,000",0,"110,000","-110,000","133,000","12,000","121,000","-1,376,000"
420,2606,裕民            ,"204,000","965,000","-761,000",0.0,0.0,0.0,"4,000",0,"4,000","-12,000",0,"4,000","-4,000",0,"8,000","-8,000","-769,000"
421,2607,榮運            ,"101,000","863,000","-762,000",0.0,0.0,0.0,0,0,0,"-24,000",0,"24,000","-24,000",0,0,0,"-786,000"
422,2608,嘉里大榮        ,"68,000","80,000","-12,000",0.0,0.0,0.0,0,0,0,"-8,000",0,"8,000","-8,000",0,0,0,"-20,000"
423,2609,陽明            ,"167,000","260,000","-93,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-93,000"
424,2610,華航            ,"4,903,722","10,740,217","-5,836,495",0.0,0.0,0.0,"22,000",0,"22,000","-472,000",0,"366,000","-366,000",0,"106,000","-106,000","-6,286,495"
425,2611,志信            ,"3,000","22,000","-19,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-19,000"
426,2612,中航            ,"55,000","223,000","-168,000",0.0,0.0,0.0,0,"60,000","-60,000","-6,000",0,"6,000","-6,000",0,0,0,"-234,000"
427,2613,中櫃            ,"4,000","14,000","-10,000",0.0,0.0,0.0,0,0,0,"-4,000",0,"4,000","-4,000",0,0,0,"-14,000"
428,2614,東森            ,"666,000","903,000","-237,000",0.0,0.0,0.0,0,0,0,"-6,000",0,"6,000","-6,000",0,0,0,"-243,000"
429,2615,萬海            ,"232,000","914,000","-682,000",0.0,0.0,0.0,"8,000",0,"8,000","-6,000","1,000","7,000","-6,000",0,0,0,"-680,000"
430,2616,山隆            ,"2,000","72,000","-70,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-70,000"
431,2617,台航            ,"24,000","263,000","-239,000",0.0,0.0,0.0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"-241,000"
432,2618,長榮航          ,"6,030,904","9,876,418","-3,845,514",0.0,0.0,0.0,"19,000",0,"19,000","-168,000","273,000","200,000","73,000","13,000","254,000","-241,000","-3,994,514"
433,2630,亞航            ,"3,000","12,000","-9,000",0.0,0.0,0.0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-8,000"
434,2633,台灣高鐵        ,"3,648,862","3,941,182","-292,320",0.0,0.0,0.0,"21,000",0,"21,000","-193,000","3,000","113,000","-110,000","27,000","110,000","-83,000","-464,320"
435,2634,漢翔            ,"135,000","1,084,000","-949,000",0.0,0.0,0.0,"3,000",0,"3,000",0,0,0,0,0,0,0,"-946,000"
436,2636,台驊投控        ,"7,000","46,000","-39,000",0.0,0.0,0.0,0,0,0,"-7,000",0,"7,000","-7,000",0,0,0,"-46,000"
437,2637,慧洋-KY         ,"349,000","609,500","-260,500",0.0,0.0,0.0,"2,000",0,"2,000","659,001","660,000",0,"660,000",0,999,-999,"400,501"
438,2642,宅配通          ,"99,000","117,000","-18,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-18,000"
439,2701,萬企            ,0,"27,000","-27,000",0.0,0.0,0.0,0,0,0,"-12,000",0,"12,000","-12,000",0,0,0,"-39,000"
440,2702,華園            ,"15,000","41,000","-26,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-26,000"
441,2704,國賓            ,"9,000","83,000","-74,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-74,000"
442,2705,六福            ,"10,000","52,000","-42,000",0.0,0.0,0.0,0,0,0,0,"1,000","1,000",0,0,0,0,"-42,000"
443,2706,第一店          ,"14,000","62,000","-48,000",0.0,0.0,0.0,0,0,0,"-19,000",0,"19,000","-19,000",0,0,0,"-67,000"
444,2707,晶華            ,"47,000","91,000","-44,000",0.0,0.0,0.0,0,0,0,"-6,000",0,"4,000","-4,000",0,"2,000","-2,000","-50,000"
445,2712,遠雄來          ,0,"6,000","-6,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-6,000"
446,2722,夏都            ,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-1,000"
447,2723,美食-KY         ,"463,000","732,000","-269,000",0.0,0.0,0.0,0,0,0,"7,000",0,"1,000","-1,000","41,000","33,000","8,000","-262,000"
448,2727,王品            ,"41,000","150,000","-109,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-109,000"
449,2731,雄獅            ,"9,000","65,000","-56,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-56,000"
450,2739,寒舍            ,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-2,000"
451,2748,雲品            ,"3,000","18,000","-15,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-15,000"
452,2801,彰銀            ,"5,520,848","14,692,641","-9,171,793",0.0,0.0,0.0,"69,000",0,"69,000","-191,000","1,000","102,000","-101,000","77,000","167,000","-90,000","-9,293,793"
453,2809,京城銀          ,"1,615,000","818,000","797,000",0.0,0.0,0.0,"3,000",0,"3,000","-753,000","16,000","769,000","-753,000",0,0,0,"47,000"
454,2812,台中銀          ,"2,026,100","5,441,327","-3,415,227",0.0,0.0,0.0,0,0,0,"-90,000","32,000","122,000","-90,000",0,0,0,"-3,505,227"
455,2816,旺旺保          ,"32,000","84,000","-52,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-52,000"
456,2820,華票            ,"185,000","817,000","-632,000",0.0,0.0,0.0,0,0,0,"-24,000",0,"24,000","-24,000",0,0,0,"-656,000"
457,2823,中壽            ,"8,865,786","17,704,138","-8,838,352",0.0,0.0,0.0,"31,000",0,"31,000","-21,000","53,000","174,000","-121,000","320,000","220,000","100,000","-8,828,352"
458,2832,台產            ,"12,000","73,000","-61,000",0.0,0.0,0.0,0,0,0,"-8,000",0,"8,000","-8,000",0,0,0,"-69,000"
459,2834,臺企銀          ,"3,571,884","12,576,946","-9,005,062",0.0,0.0,0.0,"32,000",0,"32,000","-210,000","1,000","1,000",0,"36,000","246,000","-210,000","-9,183,062"
460,2836,高雄銀          ,"163,000","468,000","-305,000",0.0,0.0,0.0,0,0,0,"-31,000",0,"31,000","-31,000",0,0,0,"-336,000"
461,2838,聯邦銀          ,"128,000","1,456,000","-1,328,000",0.0,0.0,0.0,0,0,0,0,"27,000","27,000",0,0,0,0,"-1,328,000"
462,2841,台開            ,"268,000","813,000","-545,000",0.0,0.0,0.0,0,0,0,"-15,000",0,"15,000","-15,000",0,0,0,"-560,000"
463,2845,遠東銀          ,"565,000","2,353,000","-1,788,000",0.0,0.0,0.0,"15,000",0,"15,000","-2,000","24,000","26,000","-2,000",0,0,0,"-1,775,000"
464,2849,安泰銀          ,"72,000","241,000","-169,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-169,000"
465,2850,新產            ,"57,000","261,000","-204,000",0.0,0.0,0.0,0,0,0,"-8,000",0,"8,000","-8,000",0,0,0,"-212,000"
466,2851,中再保          ,"54,000","307,000","-253,000",0.0,0.0,0.0,0,0,0,0,"2,000","2,000",0,0,0,0,"-253,000"
467,2852,第一保          ,"5,000","82,000","-77,000",0.0,0.0,0.0,0,0,0,"1,000","2,000","1,000","1,000",0,0,0,"-76,000"
468,2855,統一證          ,"304,000","1,474,000","-1,170,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-1,170,000"
469,2867,三商壽          ,"658,000","2,345,000","-1,687,000",0.0,0.0,0.0,0,0,0,"-27,000",0,"27,000","-27,000",0,0,0,"-1,714,000"
470,2880,華南金          ,"9,802,138","18,282,676","-8,480,538",0.0,0.0,0.0,"97,000",0,"97,000","-542,000","4,000","340,000","-336,000","110,000","316,000","-206,000","-8,925,538"
471,2881,富邦金          ,"12,093,226","24,832,868","-12,739,642",0.0,0.0,0.0,"79,000","75,000","4,000","-309,000","4,000","1,000","3,000","137,000","449,000","-312,000","-13,044,642"
472,2882,國泰金          ,"10,816,682","33,672,653","-22,855,971",0.0,0.0,0.0,"92,000",0,"92,000","-421,000","7,000","125,000","-118,000","123,000","426,000","-303,000","-23,184,971"
473,2883,開發金          ,"10,721,432","27,831,397","-17,109,965",0.0,0.0,0.0,"138,000",0,"138,000","-107,000","18,000","4,000","14,000","265,000","386,000","-121,000","-17,078,965"
474,2884,玉山金          ,"22,077,681","71,714,313","-49,636,632",0.0,0.0,0.0,"108,000",0,"108,000","-1,348,000","808,000","87,000","721,000","351,000","2,420,000","-2,069,000","-50,876,632"
475,2885,元大金          ,"11,062,417","27,073,381","-16,010,964",0.0,0.0,0.0,"109,000",0,"109,000","-411,000","22,000","23,000","-1,000","143,000","553,000","-410,000","-16,312,964"
476,2886,兆豐金          ,"13,591,214","33,691,393","-20,100,179",0.0,0.0,0.0,"5,938,000",0,"5,938,000","2,157,000","1,874,000","3,126,000","-1,252,000","3,744,000","335,000","3,409,000","-12,005,179"
477,2887,台新金          ,"7,227,198","25,045,235","-17,818,037",0.0,0.0,0.0,"99,000",0,"99,000","-900,000","35,000","451,000","-416,000","268,000","752,000","-484,000","-18,619,037"
478,2888,新光金          ,"14,143,212","39,584,354","-25,441,142",0.0,0.0,0.0,"194,000",0,"194,000","-336,000","245,000","489,000","-244,000","905,000","997,000","-92,000","-25,583,142"
479,2889,國票金          ,"648,000","2,137,000","-1,489,000",0.0,0.0,0.0,0,0,0,"-70,000","25,000","95,000","-70,000",0,0,0,"-1,559,000"
480,2890,永豐金          ,"17,272,953","21,667,241","-4,394,288",0.0,0.0,0.0,"103,000",0,"103,000","-983,000","9,000","561,000","-552,000","127,000","558,000","-431,000","-5,274,288"
481,2891,中信金          ,"26,021,738","56,199,955","-30,178,217",0.0,0.0,0.0,"179,000",0,"179,000","845,000","1,471,000","163,000","1,308,000","227,000","690,000","-463,000","-29,154,217"
482,2892,第一金          ,"11,262,904","24,057,915","-12,795,011",0.0,0.0,0.0,"103,000",0,"103,000","-554,000","2,000","244,000","-242,000","127,000","439,000","-312,000","-13,246,011"
483,2897,王道銀行        ,"971,000","793,000","178,000",0.0,0.0,0.0,"8,000",0,"8,000","-18,000","29,000","47,000","-18,000",0,0,0,"168,000"
484,2901,欣欣            ,"1,000","9,000","-8,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-8,000"
485,2903,遠百            ,"180,000","930,000","-750,000",0.0,0.0,0.0,0,0,0,"-3,000","2,000","5,000","-3,000",0,0,0,"-753,000"
486,2904,匯僑            ,0,"7,000","-7,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-7,000"
487,2905,三商            ,"406,000","297,000","109,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"109,000"
488,2906,高林            ,"1,000","9,000","-8,000",0.0,0.0,0.0,0,0,0,0,"1,000","1,000",0,0,0,0,"-8,000"
489,2908,特力            ,"8,000","88,000","-80,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-80,000"
490,2910,統領            ,"1,000","6,000","-5,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-5,000"
491,2911,麗嬰房          ,"3,000","46,000","-43,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-44,000"
492,2912,統一超          ,"656,821","1,822,577","-1,165,756",0.0,0.0,0.0,"108,000",0,"108,000","-10,000","2,000","10,000","-8,000","8,000","10,000","-2,000","-1,067,756"
493,2913,農林            ,"190,000","490,000","-300,000",0.0,0.0,0.0,0,0,0,"-89,000",0,"89,000","-89,000",0,0,0,"-389,000"
494,2915,潤泰全          ,"824,889","1,445,000","-620,111",0.0,0.0,0.0,0,0,0,"1,854,000","13,000","63,000","-50,000","1,928,000","24,000","1,904,000","1,233,889"
495,2923,鼎固-KY         ,"6,000","89,000","-83,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-83,000"
496,2929,淘帝-KY         ,"234,000","368,000","-134,000",0.0,0.0,0.0,0,0,0,"-3,000",0,"1,000","-1,000",0,"2,000","-2,000","-137,000"
497,2936,客思達-KY       ,"1,000",0,"1,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"1,000"
498,2939,凱羿-KY         ,"11,000","32,000","-21,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-21,000"
499,3002,歐格            ,"4,000","11,000","-7,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-7,000"
500,3003,健和興          ,"411,000","298,000","113,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"5,000","-5,000","4,000",0,"4,000","112,000"
501,3004,豐達科          ,"312,000","68,000","244,000",0.0,0.0,0.0,0,0,0,"-253,000",0,"253,000","-253,000",0,0,0,"-9,000"
502,3005,神基            ,"679,000","2,909,000","-2,230,000",0.0,0.0,0.0,0,0,0,"2,791,000",0,"31,000","-31,000","2,856,000","34,000","2,822,000","561,000"
503,3006,晶豪科          ,"492,000","2,485,000","-1,993,000",0.0,0.0,0.0,0,0,0,"-463,000","7,000","53,000","-46,000","145,000","562,000","-417,000","-2,456,000"
504,3008,大立光          ,"392,205","861,791","-469,586",0.0,0.0,0.0,"25,000","2,800","22,200","-22,000","25,000","34,000","-9,000","12,000","25,000","-13,000","-469,386"
505,3010,華立            ,"28,000","413,000","-385,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-386,000"
506,3011,今皓            ,"3,000","14,000","-11,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-11,000"
507,3013,晟銘電          ,"15,000","92,000","-77,000",0.0,0.0,0.0,0,0,0,"-2,000","1,000","3,000","-2,000",0,0,0,"-79,000"
508,3014,聯陽            ,"2,135,825","684,000","1,451,825",0.0,0.0,0.0,0,0,0,"-111,000",0,"52,000","-52,000","21,000","80,000","-59,000","1,340,825"
509,3015,全漢            ,"13,000","75,000","-62,000",0.0,0.0,0.0,0,0,0,0,"1,000","1,000",0,0,0,0,"-62,000"
510,3016,嘉晶            ,"1,181,000","1,816,000","-635,000",0.0,0.0,0.0,"8,000",0,"8,000","-249,000",0,"106,000","-106,000","197,000","340,000","-143,000","-876,000"
511,3017,奇鋐            ,"1,438,000","3,780,000","-2,342,000",0.0,0.0,0.0,"12,000",0,"12,000","-140,000","64,000","3,000","61,000","53,000","254,000","-201,000","-2,470,000"
512,3018,同開            ,"233,000","240,000","-7,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-7,000"
513,3019,亞光            ,"944,000","826,000","118,000",0.0,0.0,0.0,0,0,0,"-243,000","3,000","15,000","-12,000","9,000","240,000","-231,000","-125,000"
514,3021,鴻名            ,"3,000","7,000","-4,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-5,000"
515,3022,威強電          ,"78,000","38,000","40,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"40,000"
516,3023,信邦            ,"471,000","1,346,000","-875,000",0.0,0.0,0.0,"748,000",0,"748,000","-158,000","12,000","121,000","-109,000","5,000","54,000","-49,000","-285,000"
517,3024,憶聲            ,"10,000","70,000","-60,000",0.0,0.0,0.0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-59,000"
518,3025,星通            ,"5,000","28,000","-23,000",0.0,0.0,0.0,0,0,0,0,"1,000","1,000",0,0,0,0,"-23,000"
519,3026,禾伸堂          ,"744,000","1,450,000","-706,000",0.0,0.0,0.0,0,0,0,"-183,000","21,000","155,000","-134,000","25,000","74,000","-49,000","-889,000"
520,3027,盛達            ,"7,000","6,000","1,000",0.0,0.0,0.0,0,0,0,"1,000","2,000","1,000","1,000",0,0,0,"2,000"
521,3028,增你強          ,"18,000","189,000","-171,000",0.0,0.0,0.0,0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"-176,000"
522,3029,零壹            ,"543,000","315,000","228,000",0.0,0.0,0.0,0,0,0,"-14,000",0,"14,000","-14,000",0,0,0,"214,000"
523,3030,德律            ,"121,000","620,000","-499,000",0.0,0.0,0.0,0,0,0,"-13,000","7,000","20,000","-13,000",0,0,0,"-512,000"
524,3031,佰鴻            ,"73,000","173,000","-100,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-100,000"
525,3032,偉訓            ,"12,000","35,000","-23,000",0.0,0.0,0.0,0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"-28,000"
526,3033,威健            ,"14,000","121,000","-107,000",0.0,0.0,0.0,0,0,0,"-13,000",0,"13,000","-13,000",0,0,0,"-120,000"
527,3034,聯詠            ,"3,379,995","3,612,168","-232,173",0.0,0.0,0.0,"48,000","15,000","33,000","58,000","73,000","303,000","-230,000","418,000","130,000","288,000","-141,173"
528,3035,智原            ,"826,000","1,242,000","-416,000",0.0,0.0,0.0,0,0,0,"-119,000","1,000","65,000","-64,000","2,000","57,000","-55,000","-535,000"
529,3036,文曄            ,"546,561","555,000","-8,439",0.0,0.0,0.0,"1,000",0,"1,000","-99,000","54,000","118,000","-64,000","3,000","38,000","-35,000","-106,439"
530,3037,欣興            ,"9,474,000","19,363,000","-9,889,000",0.0,0.0,0.0,"243,000","2,692,000","-2,449,000","-1,109,000","757,000","1,698,000","-941,000","157,000","325,000","-168,000","-13,447,000"
531,3038,全台            ,"248,000","629,000","-381,000",0.0,0.0,0.0,0,0,0,"-50,000","13,000","63,000","-50,000",0,0,0,"-431,000"
532,3040,遠見            ,0,"6,000","-6,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-7,000"
533,3041,揚智            ,"2,120,000","3,033,000","-913,000",0.0,0.0,0.0,0,0,0,"37,000","37,000",0,"37,000",0,0,0,"-876,000"
534,3042,晶技            ,"4,817,513","6,317,000","-1,499,487",0.0,0.0,0.0,"515,000","188,000","327,000","-1,178,000","260,000","145,000","115,000","121,000","1,414,000","-1,293,000","-2,350,487"
535,3044,健鼎            ,"543,000","1,668,000","-1,125,000",0.0,0.0,0.0,0,0,0,"-87,000","10,000","46,000","-36,000","22,000","73,000","-51,000","-1,212,000"
536,3045,台灣大          ,"2,516,663","4,382,058","-1,865,395",0.0,0.0,0.0,"69,000",0,"69,000","91,000","218,000","114,000","104,000","21,000","34,000","-13,000","-1,705,395"
537,3046,建碁            ,"1,000","6,000","-5,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-6,000"
538,3047,訊舟            ,"163,000","274,000","-111,000",0.0,0.0,0.0,0,0,0,"-4,000",0,"4,000","-4,000",0,0,0,"-115,000"
539,3048,益登            ,"138,000","529,000","-391,000",0.0,0.0,0.0,0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"-396,000"
540,3049,和鑫            ,"1,893,000","2,914,000","-1,021,000",0.0,0.0,0.0,0,0,0,"-98,000",0,"48,000","-48,000",0,"50,000","-50,000","-1,119,000"
541,3050,鈺德            ,"17,000","114,000","-97,000",0.0,0.0,0.0,0,0,0,"-21,000",0,"21,000","-21,000",0,0,0,"-118,000"
542,3052,夆典            ,"722,000","204,000","518,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"518,000"
543,3054,立萬利          ,"13,000","11,000","2,000",0.0,0.0,0.0,0,0,0,0,"1,000","1,000",0,0,0,0,"2,000"
544,3055,蔚華科          ,"52,000","30,000","22,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"22,000"
545,3056,總太            ,"436,000","686,000","-250,000",0.0,0.0,0.0,0,0,0,0,"6,000","6,000",0,0,0,0,"-250,000"
546,3057,喬鼎            ,"28,000","16,000","12,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"12,000"
547,3058,立德            ,"8,000","9,000","-1,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-1,000"
548,3059,華晶科          ,"153,000","366,000","-213,000",0.0,0.0,0.0,0,0,0,"-8,000",0,"8,000","-8,000",0,0,0,"-221,000"
549,3060,銘異            ,"683,000","204,000","479,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"479,000"
550,3062,建漢            ,"410,000","738,000","-328,000",0.0,0.0,0.0,0,0,0,0,"2,000","2,000",0,0,0,0,"-328,000"
551,3090,日電貿          ,"708,000","911,000","-203,000",0.0,0.0,0.0,0,0,0,"-78,000","1,000","22,000","-21,000","2,000","59,000","-57,000","-281,000"
552,3094,聯傑            ,"59,000","261,000","-202,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-202,000"
553,3130,一零四          ,0,"9,000","-9,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-9,000"
554,3149,正達            ,"36,000","15,000","21,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"21,000"
555,3164,景岳            ,"23,000","17,000","6,000",0.0,0.0,0.0,0,0,0,"-3,000",0,"3,000","-3,000",0,0,0,"3,000"
556,3167,大量            ,"15,000","43,000","-28,000",0.0,0.0,0.0,"1,000",0,"1,000",0,0,0,0,0,0,0,"-27,000"
557,3189,景碩            ,"1,440,000","1,389,000","51,000",0.0,0.0,0.0,0,"1,014,000","-1,014,000","-373,298","109,000","255,000","-146,000","23,000","250,298","-227,298","-1,336,298"
558,3209,全科            ,"52,000","332,000","-280,000",0.0,0.0,0.0,0,0,0,"9,000","21,000","12,000","9,000",0,0,0,"-271,000"
559,3229,晟鈦            ,"2,000","6,000","-4,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-4,000"
560,3231,緯創            ,"10,406,996","12,183,083","-1,776,087",0.0,0.0,0.0,"16,000","1,134,000","-1,118,000","3,203,000","24,000","111,000","-87,000","3,520,000","230,000","3,290,000","308,913"
561,3257,虹冠電          ,"71,000","83,000","-12,000",0.0,0.0,0.0,0,0,0,"-8,000",0,"8,000","-8,000",0,0,0,"-20,000"
562,3266,昇陽            ,0,"5,000","-5,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-5,000"
563,3296,勝德            ,"2,000","1,000","1,000",0.0,0.0,0.0,0,0,0,"-2,000","1,000","3,000","-2,000",0,0,0,"-1,000"
564,3305,昇貿            ,"24,000","29,000","-5,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-5,000"
565,3311,閎暉            ,"4,000","29,000","-25,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-25,000"
566,3312,弘憶股          ,"69,000","326,000","-257,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-257,000"
567,3321,同泰            ,"8,000","38,000","-30,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-30,000"
568,3338,泰碩            ,"916,000","760,000","156,000",0.0,0.0,0.0,"8,000",0,"8,000","-264,000","47,000","183,000","-136,000","72,000","200,000","-128,000","-100,000"
569,3346,麗清            ,"99,000","29,000","70,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"69,000"
570,3356,奇偶            ,"37,000","146,000","-109,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-110,000"
571,3376,新日興          ,"2,221,000","673,000","1,548,000",0.0,0.0,0.0,"13,000","40,000","-27,000","-799,000","25,000","729,000","-704,000","18,000","113,000","-95,000","722,000"
572,3380,明泰            ,"365,000","487,000","-122,000",0.0,0.0,0.0,0,0,0,"-224,000","128,000","129,000","-1,000","11,000","234,000","-223,000","-346,000"
573,3406,玉晶光          ,"1,482,000","1,609,000","-127,000",0.0,0.0,0.0,0,"104,713","-104,713","-515,000","640,000","1,087,000","-447,000","27,000","95,000","-68,000","-746,713"
574,3413,京鼎            ,"675,000","888,000","-213,000",0.0,0.0,0.0,0,"139,000","-139,000","-65,000","8,000","52,000","-44,000","6,000","27,000","-21,000","-417,000"
575,3416,融程電          ,"1,000","35,000","-34,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-34,000"
576,3419,譁裕            ,"148,000","273,000","-125,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-125,000"
577,3432,台端            ,0,"8,000","-8,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-8,000"
578,3437,榮創            ,"191,000","415,000","-224,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-224,000"
579,3443,創意            ,"593,000","284,000","309,000",0.0,0.0,0.0,0,"84,000","-84,000","11,000",0,0,0,"39,000","28,000","11,000","236,000"
580,3450,聯鈞            ,"2,125,000","1,139,000","986,000",0.0,0.0,0.0,"229,000","410,000","-181,000","-282,000","12,000","172,000","-160,000","40,000","162,000","-122,000","523,000"
581,3454,晶睿            ,"73,000","212,973","-139,973",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-139,973"
582,3481,群創            ,"93,826,610","86,094,593","7,732,017",0.0,0.0,0.0,0,"13,539,000","-13,539,000","-16,310,000","2,531,000","14,750,000","-12,219,000","463,000","4,554,000","-4,091,000","-22,116,983"
583,3494,誠研            ,"26,000","8,000","18,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"18,000"
