公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收,date
2302,麗正,係訂單需求增加,8.89,85069,138.98,38761,92633,29.37,411132,531887,2020-11
2303,聯電,-,5.15,14533813,4.76,14587122,15282825,21.38,120939705,146807386,2020-11
2329,華泰,-,1.3,1129859,-20.83,1445866,1144655,-22.28,14864025,11551015,2020-11
2330,台積電,-,-6.49,127584492,12.5,106039531,119302707,27.74,858787914,1097024461,2020-11
2337,旺宏,-,-17.62,4663492,4.78,3665950,3841479,15.14,29080715,33484892,2020-11
2338,光罩,本公司合併美祿/群豐之營收,7.16,393251,22.33,344488,421426,35.37,2790260,3777417,2020-11
2342,茂矽,-,-2.4,159045,13.41,136866,155226,41.45,1102471,1559539,2020-11
2344,華邦電,本公司之子公司新唐科技109/9/1完成對日本Panasonic Corporation半導體相關事業之併購，自完成日起該事業併入本公司合併財報,-8.19,7477057,58.85,4321150,6864511,16.14,40639916,47199830,2020-11
2351,順德,-,-3.52,762367,10.4,666186,735528,-6.77,7351596,6853570,2020-11
2363,矽統,-,11.33,11927,3.04,12887,13279,-33.69,193415,128253,2020-11
2369,菱生,-,6.21,459608,12.8,432766,488162,13.54,3895583,4423234,2020-11
2379,瑞昱,無,-8.95,8173239,30.87,5685914,7441680,26.87,49745221,63116653,2020-11
2388,威盛,-,-25.91,674952,15.02,434731,500062,15.28,4552864,5248764,2020-11
2401,凌陽,-,-11.79,703519,40.32,442192,620511,12.43,4630838,5206519,2020-11
2408,南亞科,-,-13.49,5546635,6.1,4522071,4798034,18.3,43134020,51030128,2020-11
2434,統懋,-,11.8,11126,-14.59,14565,12439,-22.75,141030,108941,2020-11
2436,偉詮電,-,-9.82,256001,14.64,201369,230853,8.81,1923676,2093206,2020-11
2441,超豐,-,4.58,1264132,23.35,1071791,1322080,21.21,9869910,11963664,2020-11
2449,京元電子,-,-6.48,2389741,-5.73,2370821,2234771,16.82,20763120,24257017,2020-11
2451,創見,-,-2.98,995864,-16.21,1153122,966152,-16.94,11363227,9437172,2020-11
2454,聯發科,海外子公司之營收係以當月平均匯率換算之,-19.61,37866211,38.34,22002624,30438836,25.87,203515976,256179598,2020-11
2458,義隆,居家辦公及授課市場需求增加,-16.66,1717919,44.61,990009,1431674,53.05,7765011,11884381,2020-11
2481,強茂,"本月營收淨額含二極體$892,242仟元及其他$21,938仟元，減銷退/折$7,846仟元。",-8.51,990697,22.92,737326,906334,11.66,7521502,8399113,2020-11
3006,晶豪科,-,-4.41,1596738,47.69,1033444,1526318,24.75,9939320,12399853,2020-11
3014,聯陽,-,-9.18,511233,38.82,334445,464281,30.0,3018096,3923676,2020-11
3016,嘉晶,-,-0.07,334075,6.1,314613,333834,3.69,3218008,3336986,2020-11
3034,聯詠,-,-5.09,7974144,34.29,5635006,7567730,21.66,53481602,65070408,2020-11
3035,智原,-,-5.1,500989,10.18,431468,475415,4.72,4335549,4540604,2020-11
3041,揚智,-,-4.43,172399,9.67,150213,164747,1.74,1633029,1661470,2020-11
3054,立萬利,受市場需求增加及產品調整等影響，致本期營收較去年同期大幅增加。,-43.03,13083,-50.12,14942,7453,164.72,98740,261385,2020-11
3094,聯傑,-,-0.47,21179,2.91,20481,21079,-0.41,192559,191769,2020-11
3189,景碩,-,8.1,2277410,23.28,1997005,2462001,21.69,18088218,22012453,2020-11
3257,虹冠電,客戶需求增加,7.25,114280,71.43,71494,122566,55.47,537663,835911,2020-11
3413,京鼎,-,-0.7,839038,21.84,683719,833111,44.19,5707709,8230230,2020-11
3443,創意,-,-33.93,1407806,2.29,909109,930002,26.83,8322246,10555189,2020-11
3530,晶相光,因監控系列產品營收較去年同期大幅成長所致。,4.89,401638,102.15,208415,421313,36.4,1824494,2488692,2020-11
3532,台勝科,-,4.63,950116,11.03,895329,994117,1.84,9795136,9975762,2020-11
3536,誠創,"因本月面板.整流器營收下滑,致營收較去年衰退",-14.52,46939,-41.08,68095,40121,-58.08,1015313,425585,2020-11
3545,敦泰,-,-6.23,1364448,23.63,1034823,1279427,45.81,7387653,10772469,2020-11
3583,辛耘,主要係客戶於10月驗收機台所致，此為產業特性，尚屬正常。,-13.05,363145,74.31,181125,315733,-18.62,3388119,2757068,2020-11
3588,通嘉,-,-12.18,142976,33.9,93758,125551,36.01,855860,1164120,2020-11
3686,達能,-,-0.41,10457,11.41,9347,10414,-33.13,126258,84420,2020-11
3711,日月光投控,-,9.08,43925748,23.54,38784584,47914576,11.92,335944247,376015903,2020-11
4919,新唐,本公司109/09/01完成對日本Panasonic Corporation半導體相關事業之併購，自完成日起該事業併入本公司合併財務報告,-3.55,3372433,237.18,964621,3252543,64.48,8542439,14051409,2020-11
4952,凌通,-,0.48,300597,34.44,224671,302048,4.38,2272996,2372725,2020-11
4961,天鈺,-,-2.08,1086717,32.9,800590,1064024,9.29,7600003,8306185,2020-11
4967,十銓,-,-29.25,805719,-0.85,574951,570017,13.73,5621705,6393939,2020-11
4968,立積,因客戶需求增加及產能提升,-12.09,603884,76.35,301016,530865,91.36,2216891,4242355,2020-11
5269,祥碩,本年營收較去年增加主係因客戶需求量增加所致。,-17.4,816100,150.53,269057,674081,87.81,3014549,5661679,2020-11
5285,界霖,-,6.76,357447,1.7,375258,381640,-7.16,3718932,3452548,2020-11
5471,松翰,新冠肺炎疫情全球延燒，國內外因應防疫所需，對本公司醫療量測及影像晶片需求強勁，帶動營收顯著成長。,-8.87,569494,76.71,293677,518966,62.66,2689201,4374496,2020-11
6202,盛群,-,5.85,536113,40.81,403031,567529,20.18,3766475,4526610,2020-11
6239,力成,-,2.46,6312439,2.44,6314017,6468226,18.85,53531152,63625731,2020-11
6243,迅杰,-,-9.15,64306,35.76,43028,58416,16.26,458909,533529,2020-11
6257,矽格,-,0.69,1146516,-21.84,1477233,1154534,22.12,8243132,10067160,2020-11
6271,同欣電,投資之子公司營收併入,1.25,1050741,51.75,701095,1063940,31.59,6045735,7955831,2020-11
6531,愛普,"以上申報之合併營收已排除停業單位營收，109年10月及108年10月累計合併營收(含停業單位)分別為3,752,342仟元及2,814,706仟元",-41.54,476040,-25.98,375932,278253,1.48,2776209,2817414,2020-11
6533,晶心科,-,43.82,46359,29.7,51407,66677,-8.21,413054,379104,2020-11
6552,易華電,-,-7.37,220044,-18.97,251555,203819,-13.66,2597564,2242536,2020-11
8016,矽創,-,2.13,1295195,0.48,1316438,1322850,-3.44,11386240,10994496,2020-11
8028,昇陽半導體,-,8.56,194791,-6.81,226951,211479,-9.21,2215971,2011711,2020-11
8081,致新,-,-7.12,700796,22.61,530802,650862,31.77,4596661,6057047,2020-11
8110,華東,-,-7.47,487592,-25.41,604828,451140,-8.5,5479892,5013950,2020-11
8131,福懋科,-,-2.25,807212,-7.84,856179,789015,4.84,7755313,8131421,2020-11
8150,南茂,-,9.04,1897061,8.94,1898900,2068704,12.62,16665300,18769766,2020-11
8261,富鼎,-,0.75,312522,42.38,221155,314893,36.48,1822319,2487247,2020-11
8271,宇瞻,-,-3.71,583850,-17.53,681755,562178,-5.23,6245681,5918537,2020-11
2301,光寶科,-,-4.48,14762717,-3.72,14646078,14100919,-12.57,148443115,129773627,2020-11
2305,全友,-,-22.02,58903,-19.35,56953,45928,9.76,405126,444680,2020-11
2324,仁寶,-,18.02,95517314,13.96,98916490,112734561,1.95,811839811,827676734,2020-11
2331,精英,-,-29.44,2669650,-16.52,2256446,1883613,-10.87,23574674,21009837,2020-11
2352,佳世達,-,-8.42,19726029,10.59,16333214,18063637,8.84,140225130,152628350,2020-11
2353,宏��,-,-13.54,29514820,43.19,17819295,25517060,15.47,190520553,220002539,2020-11
2356,英業達,-,-18.94,51949735,-12.59,48175786,42106279,1.28,419550561,424923561,2020-11
2357,華碩,"以上申報之合併營收已排除停業單位營收。109年10月及108年10月累計合併營收(含停業單位)為333,623,508仟元及300,026,930仟元。",-15.81,47041752,32.32,29928417,39603348,16.23,283970025,330058415,2020-11
2362,藍天,-,-0.36,2046154,1.93,2000064,2038721,-9.63,18603360,16811459,2020-11
2364,倫飛,-,-7.35,98471,-13.43,105382,91224,3.34,673863,696391,2020-11
2365,昆盈,-,-19.06,229285,18.49,156614,185580,2.76,1330476,1367231,2020-11
2376,技嘉,-,-7.22,7931867,27.3,5780293,7358828,32.26,51789475,68497393,2020-11
2377,微星,-,1.45,13640345,17.17,11810866,13838851,18.13,100257017,118435796,2020-11
2380,虹光,中國地區銷售金額較去年同期增加,6.05,178860,79.71,105550,189693,-2.99,1316696,1277267,2020-11
2382,廣達,-,-19.6,112374677,-5.65,95753560,90339020,6.06,827966490,878167403,2020-11
2387,精元,因疫情居家辦公及客戶NB新機型導入出貨量增加，連帶鍵盤出貨量增加所致,-16.54,2290523,51.17,1264430,1911530,57.62,10382861,16366175,2020-11
2395,研華,-,-11.9,4350336,-19.96,4788639,3832625,-7.2,45447526,42172834,2020-11
2397,友通,-,-13.13,767803,-7.77,723162,666952,25.58,5513268,6924004,2020-11
2399,映泰,-,-16.64,281011,18.73,197273,234223,0.41,1855335,1863014,2020-11
2405,浩鑫,-,-14.39,153911,-47.83,252579,131751,-48.38,2721438,1404660,2020-11
2417,圓剛,本月較去年同期增加主要係因出貨量增加所致。,-23.27,1229481,275.08,251485,943280,138.78,2416351,5769777,2020-11
2424,隴華,本月減少因本月無出貨，去年同期出貨天線2套,16.21,740,-63.68,2368,860,-27.84,18284,13192,2020-11
2425,承啟,-,-34.9,633953,13.45,363705,412648,-7.0,3769673,3505462,2020-11
2442,新美齊,-,6.98,398053,19.43,356567,425870,2.47,3653537,3743957,2020-11
2465,麗臺,-,2.85,416541,43.62,298302,428451,17.94,2922477,3446843,2020-11
3002,歐格,-,-10.59,91648,49.12,54947,81938,22.01,553937,675910,2020-11
3005,神基,-,1.1,2443731,5.3,2346253,2470818,1.27,22271741,22555972,2020-11
3013,晟銘電,-,-8.53,504617,-3.44,478023,461557,7.08,4706873,5040220,2020-11
3017,奇鋐,-,0.25,3482204,4.47,3341663,3491096,10.03,29654745,32630663,2020-11
3022,威強電,-,-3.46,500211,19.74,403255,482887,-1.62,4738929,4662132,2020-11
3046,建��,-,-0.33,124890,14.83,108393,124470,-10.71,1473242,1315335,2020-11
3057,喬鼎,-,-23.41,87928,-41.08,114293,67339,-19.15,988518,799170,2020-11
3060,銘異,-,-2.68,325483,-30.4,455142,316756,-27.22,4457972,3244481,2020-11
3231,緯創,-,4.45,69115242,-9.64,79900519,72192665,-3.28,707944029,684665107,2020-11
3416,融程電,出貨增加,-2.97,215510,62.47,128699,209104,7.08,1388015,1486373,2020-11
3494,誠研,因受新型冠狀病毒疫情影響，致使營收波動。,-18.85,39956,-49.82,64612,32421,-51.87,835560,402125,2020-11
3515,華擎,"“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異",-4.02,1576766,13.04,1338733,1513305,37.98,10892510,15030513,2020-11
3701,大眾控,-,-17.22,709854,-3.57,609377,587564,-2.44,5818316,5676052,2020-11
3706,神達,-,-11.18,4192784,14.85,3242479,3724027,21.17,28754946,34843417,2020-11
3712,永崴投控,-,12.15,634603,-19.71,886519,711708,-25.35,7089616,5291931,2020-11
4916,事欣科,因對恩德(1528)喪失控制力，故未予納入合併營收，致單月及累計營收變動逾50%。,-10.98,192048,-76.88,739638,170961,-52.22,6418819,3066438,2020-11
4938,和碩,無,9.53,126145765,-6.1,147157281,138168160,-1.4,1095432159,1080071733,2020-11
5258,虹堡,-,-8.53,329433,-12.91,346004,301324,8.61,2670934,2901053,2020-11
6117,迎廣,-,-21.47,207718,5.43,154695,163107,14.75,1649075,1892346,2020-11
6128,上福,-,2.55,406024,-22.61,538105,416403,-34.65,5359556,3502080,2020-11
6166,凌華,-,-6.47,817809,-14.6,895601,764843,-9.72,8516812,7688857,2020-11
6172,互億,-,5.0,51936,43.72,37945,54537,-11.17,472917,420047,2020-11
6206,飛捷,-,-6.38,411070,-17.22,464916,384834,-16.28,4530308,3792676,2020-11
6230,超眾,-,-5.43,918766,9.14,796058,868837,4.08,7026893,7314036,2020-11
6235,華孚,-,5.66,187621,16.04,170842,198259,-16.43,1826826,1526542,2020-11
6277,宏正,-,7.8,400679,-9.93,479631,431966,-6.9,4176033,3887874,2020-11
6414,樺漢,-,-11.37,8551786,8.69,6972847,7578835,3.35,63936404,66083726,2020-11
6579,研揚,-,-4.97,439621,-17.97,509299,417735,-3.56,5086309,4905155,2020-11
6669,緯穎,-,17.92,16813564,28.02,15488010,19827765,19.08,129534054,154252708,2020-11
8114,振樺電,-,-7.51,765321,-11.7,801692,707837,-19.07,8105022,6558698,2020-11
8163,達方,-,3.16,2060191,21.22,1753261,2125354,14.8,15743685,18074631,2020-11
8210,勤誠,-,-22.81,714938,-7.12,594186,551833,15.66,5361544,6201532,2020-11
9912,偉聯,-,17.57,47184,-0.87,55969,55477,-13.17,490615,425996,2020-11
2323,中環,-,-17.78,855819,13.06,622295,703597,24.72,6147061,7667128,2020-11
2340,光磊,營收增加主係訂單需求增加,16.76,650342,74.57,434980,759382,1.83,4561839,4645420,2020-11
2349,錸德,-,0.17,573929,-7.78,623442,574908,-16.68,6529168,5439480,2020-11
2374,佳能,2020年與去年差異達50%以上說明：1.安控產品客戶出貨量下修。2.消費型數位相機出貨持續萎縮。,-16.09,431285,-19.21,447946,361864,-51.05,5823740,2850570,2020-11
2393,億光,-,-15.25,2081342,-0.2,1767432,1763774,3.16,17270227,17816133,2020-11
2406,國碩,-,-31.8,1269535,36.3,635149,865754,11.45,7006671,7808976,2020-11
2409,友達,-,-1.35,26078254,28.78,19975703,25725236,-4.69,226799188,216145597,2020-11
2426,鼎元,-,-5.58,211803,1.04,197905,199966,-5.72,2102984,1982599,2020-11
2438,翔耀,-,-4.5,31462,-26.1,40656,30044,-8.06,351962,323569,2020-11
2448,晶電,"因九月調整折讓，致第三季營收會計師核閱數較自結營收公告數減少NTD 101,909仟元(2.7%)，對營收與獲利未造成重大影響。",-0.19,1399992,2.2,1367166,1397327,-11.79,13320517,11749015,2020-11
2466,冠西電,主係本年度機上盒收入較去年大幅減少,-23.1,89992,19.72,57798,69198,-50.45,2196801,1088317,2020-11
2486,一詮,-,-8.07,403734,20.22,308690,371114,11.01,3026407,3359624,2020-11
2489,瑞軒,-,-4.26,1874502,26.37,1420116,1794638,7.38,12444838,13363928,2020-11
2491,吉祥全,"本月營收較去年同期減少, 主因係出貨量減少所致",14.88,18185,-53.39,44829,20892,-38.7,284519,174390,2020-11
3008,大立光,-,0.25,5124654,-22.31,6613792,5137815,-6.55,49001510,45789574,2020-11
3019,亞光,-,-6.1,1549190,15.37,1260772,1454608,-16.79,15409941,12821500,2020-11
3024,憶聲,-,0.96,80576,-23.38,106182,81350,-5.92,1164183,1095255,2020-11
3031,佰鴻,-,-20.32,135857,-19.83,135015,108241,-24.35,1459170,1103770,2020-11
3038,全台,-,-10.97,311844,-25.4,372174,277628,-9.66,3454847,3120922,2020-11
3049,和鑫,-,54.09,235354,3.72,349630,362670,-30.71,3628863,2514393,2020-11
3050,鈺德,-,4.36,83628,-9.71,96669,87275,-3.3,846776,818819,2020-11
3051,力特,-,20.13,204092,3.47,236948,245185,-6.38,2078028,1945409,2020-11
3059,華晶科,-,-5.15,558161,13.62,465912,529412,-9.12,5262396,4782385,2020-11
3149,正達,-,-9.34,247183,-9.38,247296,224076,-14.19,2380496,2042606,2020-11
3356,奇偶,-,0.24,106441,-10.92,119794,106706,-17.97,1179221,967220,2020-11
3383,新世紀,-,-23.27,52280,-44.17,71853,40113,-24.36,603677,456600,2020-11
3406,玉晶光,-,-11.08,1860127,12.63,1468459,1653978,29.8,9725638,12623969,2020-11
3437,榮創,-,6.39,487424,21.23,427738,518573,38.55,3241956,4492051,2020-11
3454,晶睿,-,5.8,377622,-18.83,492268,399561,-17.64,5716608,4707712,2020-11
3481,群創,-,-5.26,26353648,13.4,22015142,24966227,4.03,208408435,216809421,2020-11
3504,揚明光,-,-5.95,393003,-14.97,434702,369618,-20.85,4078872,3228252,2020-11
3535,晶彩科,本公司以銷售機台為主，109年10月出售機台較去年同期多，此為產業特性，尚屬正常。,17.65,74940,824.69,9535,88170,-46.74,1582098,842609,2020-11
3543,州巧,-,-13.63,314979,30.89,207814,272027,2.69,2430932,2496433,2020-11
3563,牧德,-,9.89,167571,7.11,171929,184160,-10.55,2265066,2025893,2020-11
3576,聯合再生,-,-13.24,1182764,-9.36,1132183,1026152,-29.69,15390814,10820861,2020-11
3591,艾笛森,-,-21.96,181572,-8.98,155673,141693,-17.23,1934369,1600911,2020-11
3622,洋華,-,-25.34,123281,-11.49,103988,92032,2.96,697870,718533,2020-11
3669,圓展,本月較去年同期增加主要係因出貨量增加所致。,-21.35,618673,186.98,169537,486553,85.87,1765258,3281134,2020-11
3698,隆達,-,-10.04,941126,19.2,710190,846548,-2.41,7683569,7497777,2020-11
4934,太極,本月主要增加原因為認列太陽能發電系統工程收入及受市場需求影響。,50.16,172469,52.02,170367,258994,-5.11,1965030,1864551,2020-11
4942,嘉彰,-,-0.83,708999,-7.3,758492,703063,-6.59,6287823,5872849,2020-11
4956,光鋐,-,-5.96,123508,13.73,102117,116143,4.96,983749,1032641,2020-11
4960,誠美材,"108年12月後,原重要子公司昆山之奇美材料科技有限公司改列為轉投資公司,故其營業收入無須再併入本公司營收合併申報",2.58,830130,-27.08,1168004,851615,-38.87,12347796,7547146,2020-11
4976,佳凌,本月營收較去年同期增加主要係因客戶需求增加所致,6.74,160405,70.94,100164,171228,-3.63,1075970,1036847,2020-11
5234,達興材料,-,-8.32,367556,-10.01,374466,336962,-5.14,3795287,3600201,2020-11
5484,慧友,-,1.14,25583,22.47,21126,25875,-0.11,246968,246681,2020-11
6116,彩晶,-,1.09,2055878,38.78,1497560,2078321,9.64,13305906,14589707,2020-11
6120,達運,-,5.09,1317224,33.02,1040693,1384385,-18.86,13765519,11169162,2020-11
6131,鈞泰,本月投資評價利益，致使本月累計增減百分比達50%以上,150.92,-1404,128.14,-2540,715,0.88,-6409,-6352,2020-11
6164,華興,-,-12.17,58039,-10.77,57124,50970,-18.34,760124,620692,2020-11
6168,宏齊,-,9.33,212773,27.26,182784,232627,10.96,1800029,1997425,2020-11
6176,瑞儀,-,-6.54,5438033,4.13,4880078,5081930,-6.5,47771065,44665239,2020-11
6209,今國光,-,-2.84,314350,1.4,301172,305414,-16.47,2851793,2382087,2020-11
6225,天瀚,行車紀錄器及數位影像產品逐漸發酵所致,-80.41,2767,-35.32,838,542,96.08,8692,17044,2020-11
6226,光鼎,-,-13.19,70970,-9.84,68337,61607,-28.13,892473,641413,2020-11
6278,台表科,-,-3.06,3818582,8.49,3411907,3701620,4.83,31590675,33118972,2020-11
6289,華上,-,18.32,6647,-33.87,11895,7865,-41.24,101396,59578,2020-11
6405,悅城,-,30.16,29182,-46.09,70467,37985,-26.8,508660,372308,2020-11
6443,元晶,10月營收較今年9月減少16.63%，主因本公司10月進行並完成新一代模組產線優化，用以提高模組瓦數，強化產品競爭優勢。,-16.62,437254,12.85,323028,364547,4.92,3773655,3959396,2020-11
6477,安集,-,-52.54,362958,38.36,124475,172228,41.8,1352365,1917777,2020-11
6668,中揚光,-,1.82,134887,15.31,119107,137344,31.36,1090769,1432915,2020-11
6706,惠特,-,16.78,223586,4.26,250442,261114,-19.57,3157221,2539047,2020-11
8104,錸寶,-,1.81,162018,21.88,135343,164958,-7.28,1443666,1338528,2020-11
8105,凌巨,-,0.04,637122,-11.07,716796,637435,-22.37,7422000,5761442,2020-11
8215,明基材,-,4.04,1297855,17.97,1144653,1350356,5.27,11722161,12340534,2020-11
2314,台揚,-,-4.06,300914,-31.89,423911,288686,-32.52,4793513,3234570,2020-11
2321,東訊,-,-12.91,92866,-40.43,135781,80872,-31.25,1327004,912204,2020-11
2332,友訊,-,-5.01,1478816,-10.01,1561031,1404643,-11.85,14101553,12429220,2020-11
2345,智邦,-,-18.76,5391875,-5.64,4641922,4379859,-6.26,46010685,43128953,2020-11
2412,中華電,-,-11.46,18872533,-4.73,17538679,16708044,-2.93,169826175,164837233,2020-11
2419,仲琦,-,-30.43,1103166,-15.35,906597,767400,-11.25,8756600,7771122,2020-11
2439,美律,-,-15.63,4964147,21.14,3456947,4188080,-16.98,31243766,25936421,2020-11
2444,兆勁,-,-15.01,184477,-3.78,162931,156770,12.36,1242894,1396634,2020-11
2450,神腦,-,2.14,2254093,-12.0,2616487,2302499,-10.52,24267610,21712907,2020-11
2455,全新,-,4.3,220135,-17.06,276836,229601,2.56,2064447,2117371,2020-11
2485,兆赫,客戶端因應市場需求而季節性調整出貨時程。,-8.16,803040,73.94,423944,737449,-0.97,6579562,6515266,2020-11
2498,宏達電,-,-47.4,816740,-34.48,655638,429561,-47.65,8856627,4635865,2020-11
3025,星通,海外客戶需求增加帶動營收成長,32.16,38024,80.89,27780,50253,12.27,404276,453893,2020-11
3027,盛達,主要係來自北美網通路由器訂單和太陽能變流器訂單增加所致。,-16.21,92884,78.14,43688,77826,33.4,527861,704168,2020-11
3045,台灣大,-,2.35,10194706,-0.23,10458468,10434304,4.06,100771607,104871599,2020-11
3047,訊舟,-,-10.85,647966,32.87,434708,577632,18.97,4454851,5300091,2020-11
3062,建漢,-,4.54,415999,-16.39,520186,434918,-20.25,4866589,3881037,2020-11
3138,耀登,-,-3.01,91845,-0.61,89622,89072,22.87,755370,928166,2020-11
3311,閎暉,-,-4.19,159444,-26.96,209154,152751,-29.33,1922812,1358806,2020-11
3380,明泰,主係因新增合併子公司仲琦增加營收，使本月營收年增率達50%以上,-23.45,3473927,94.68,1365937,2659263,100.1,12513375,25040211,2020-11
3419,譁裕,因子公司蘇州華廣電通有限公司已於109年8月出售100%股權並喪失控制力，故修正本年及108年之合併營收(更改為不包含該營收)。,-22.31,147562,0.64,113898,114630,9.73,1039377,1140549,2020-11
3596,智易,-,1.15,3280606,28.91,2574228,3318524,0.78,27744709,27961806,2020-11
3682,亞太電,-,-5.37,1048167,-23.71,1300255,991846,-6.68,11849124,11057163,2020-11
3694,海華,客戶需求增加,2.05,970882,54.88,639715,990832,24.28,6325437,7861884,2020-11
3704,合勤控,-,-21.05,2201533,23.12,1411531,1737907,-17.46,20403593,16839366,2020-11
4904,遠傳,-,12.02,5959157,-7.93,7251410,6675780,-9.34,69903368,63369428,2020-11
4906,正文,-,-32.12,2364119,38.94,1154813,1604590,6.8,15584102,16645296,2020-11
5388,中磊,-,2.32,3560186,24.24,2931924,3642896,15.85,25170353,29160609,2020-11
6136,富爾特,-,-2.44,45280,-46.23,82159,44175,-24.3,712520,539336,2020-11
6142,友勁,-,-12.82,396168,36.38,253236,345377,-9.1,2909641,2644778,2020-11
6152,百一,-,-19.54,333184,-29.82,382013,268070,-38.05,3737197,2315018,2020-11
6216,居易,-,-25.28,76604,-22.46,73813,57234,-9.56,758951,686386,2020-11
6285,啟��,-,-6.99,5893640,2.77,5333370,5481154,-0.93,51515073,51034998,2020-11
6416,瑞祺電通,-,-27.75,529622,-6.2,407903,382601,31.5,3405848,4478874,2020-11
6442,光聖,-,9.13,215866,11.07,212091,235583,-4.7,2124579,2024589,2020-11
6674,鋐寶科技,-,-1.21,265321,28.77,203532,262099,-11.08,2486518,2210864,2020-11
8011,台通,-,30.67,90216,-23.45,154016,117887,-4.38,1212159,1159033,2020-11
8101,華冠,主要客戶需求增加，出貨量增加，營收較去年同期大幅成長。,-9.16,442750,50.31,267567,402192,41.18,1834717,2590366,2020-11
1471,首利,-,-42.71,119662,-19.87,85560,68553,16.6,782106,911970,2020-11
1582,信錦,-,-10.44,973822,15.99,751850,872133,11.03,7081283,7862756,2020-11
2059,川湖,-,3.86,358052,-22.32,478768,371900,-1.63,3974223,3909384,2020-11
2308,台達電,-,-2.43,26804451,13.13,23115554,26152175,3.2,223053691,230204648,2020-11
2313,華通,-,1.25,6150150,0.03,6225170,6227201,7.88,45062930,48615288,2020-11
2316,楠梓電,-,-9.17,356744,-29.05,456714,324017,-8.43,4243675,3885843,2020-11
2327,國巨,與去年同期比較營收增加，主要是因終端需求穩健。,-6.01,7662169,123.44,3222832,7201405,52.6,34505497,52655557,2020-11
2328,廣宇,-,-1.04,1817219,-12.96,2066149,1798197,-21.17,21411002,16876601,2020-11
2355,敬鵬,-,-6.99,1416913,-14.53,1541972,1317858,-17.67,15042946,12384627,2020-11
2367,燿華,-,3.43,1422847,-26.6,2005220,1471783,-40.16,18679004,11176670,2020-11
2368,金像電,-,-13.28,2066798,2.22,1753220,1792222,29.26,15152657,19587831,2020-11
2375,凱美,-,-11.11,429859,10.38,346141,382095,-4.48,3802036,3631370,2020-11
2383,台光電,-,-5.31,2614778,7.12,2311130,2475833,8.65,20394181,22159310,2020-11
2385,群光,-,-9.66,9657558,-5.99,9280205,8723786,1.49,77194248,78351326,2020-11
2392,正崴,-,-0.77,9018174,-19.77,11153791,8948344,-11.5,80560688,71290653,2020-11
2402,毅嘉,-,-4.23,637721,9.8,556185,610697,-16.64,5209705,4342353,2020-11
2413,環科,-,-10.94,390879,12.48,309447,348096,2.08,3005244,3067854,2020-11
2415,錩新,-,9.34,180183,19.56,164787,197020,-16.34,1835041,1535055,2020-11
2420,新巨,-,-6.67,226361,-17.06,254713,211242,-9.32,2204826,1999172,2020-11
2421,建準,-,-14.4,1231150,3.05,1022556,1053828,10.81,9420948,10439726,2020-11
2428,興勤,-,-1.11,547277,10.62,489198,541163,-0.55,4780888,4754533,2020-11
2429,銘旺科,-,-2.17,86500,-28.26,117956,84620,-9.43,755735,684420,2020-11
2431,聯昌,-,-14.35,215020,-34.28,280219,184153,-24.73,2540581,1912137,2020-11
2440,太空梭,-,6.16,269219,21.0,236208,285828,3.0,2218576,2285224,2020-11
2456,奇力新,-,-9.05,1626522,12.78,1311561,1479225,9.09,13189985,14388978,2020-11
2457,飛宏,-,-9.51,954309,4.39,827149,863541,-16.89,8956810,7443704,2020-11
2460,建通,-,-4.28,358318,23.07,278650,342959,-4.31,2820403,2698732,2020-11
2462,良得電,-,-4.87,427442,0.64,404022,406609,-5.81,3906998,3679756,2020-11
2467,志聖,-,-21.47,419251,15.4,285261,329218,-15.82,3658106,3079081,2020-11
2472,立隆電,-,-9.5,710652,11.93,574518,643077,9.71,5761182,6320788,2020-11
2476,鉅祥,-,-10.84,441611,-8.44,430036,393740,-7.23,4136781,3837670,2020-11
2478,大毅,-,-17.08,537793,18.96,374837,445919,19.32,3711537,4428708,2020-11
2483,百容,-,-8.75,158859,0.84,143731,144952,-3.05,1500234,1454452,2020-11
2484,希華,-,-10.83,255641,18.62,192161,227955,9.96,1921037,2112462,2020-11
2492,華新科,"10月合併營收32.8億,較9月減8%,與去年10月比增55.9%,累計較去年增12.6%,因受中國黃金周工作日減和歐洲地區疫情加劇的影響.",-7.96,3562907,55.89,2103332,3279048,12.6,25533237,28751227,2020-11
2493,揚博,-,-16.04,231360,-4.89,204235,194232,1.85,2058879,2097135,2020-11
3003,健和興,-,6.63,283908,-4.08,315620,302733,-6.64,2883779,2692151,2020-11
3011,今皓,-,-2.43,116761,2.52,111116,113920,-3.41,1129179,1090665,2020-11
3015,全漢,-,-16.36,1571831,5.08,1251048,1314660,4.58,11666783,12201996,2020-11
3021,鴻名,-,-0.49,248594,19.88,206335,247367,6.94,2083028,2227714,2020-11
3023,信邦,-,-2.43,2053416,40.94,1421478,2003460,14.85,15482729,17782703,2020-11
3026,禾伸堂,-,-20.78,1565645,-11.27,1397822,1240269,-0.3,12235617,12198021,2020-11
3032,偉訓,-,-21.7,1111628,27.58,682215,870377,17.02,6302893,7375832,2020-11
3037,欣興,-,0.14,7924868,1.36,7829826,7936563,8.05,67792926,73252621,2020-11
