證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16,date
2233,宇隆,"1,204,992",785,"93,905,097",77.50,78.90,76.80,76.80,-,0.1,76.70,10,76.80,3,16.66,,2020-10-16
2236,百達-KY,"31,000",21,"515,750",16.60,17.15,16.50,16.50,-,0.05,16.50,3,16.70,1,22.60,,2020-10-16
2239,英利-KY,"39,000",31,"3,013,600",78.00,78.00,76.60,77.00,-,0.2,77.00,1,77.30,1,26.46,,2020-10-16
2241,艾姆勒,"109,791",83,"5,811,880",53.10,53.20,52.60,52.60,-,0.5,52.60,7,53.10,11,83.49,,2020-10-16
2243,宏旭-KY,"41,000",27,"504,000",12.00,12.65,12.00,12.65,+,0.2,12.10,4,12.65,1,0.00,,2020-10-16
2247,汎德永業,"383,895",347,"108,811,520",282.00,286.00,281.00,282.50,-,2.0,282.50,6,283.00,4,23.19,,2020-10-16
2301,光寶科,"4,571,395","2,666","210,371,370",45.80,46.15,45.70,46.00,+,0.45,46.00,225,46.05,26,10.15,,2020-10-16
2302,麗正,"1,926,152",904,"31,856,868",16.90,16.90,16.20,16.35,-,0.5,16.30,19,16.35,10,0.00,,2020-10-16
2303,聯電,"225,685,120","55,225","7,006,221,354",31.40,31.75,30.60,30.65,-,0.9,30.60,"3,044",30.65,15,23.76,,2020-10-16
2305,全友,"639,171",261,"5,083,232",7.98,8.05,7.85,7.88,-,0.09,7.88,13,7.89,2,197.00,,2020-10-16
2308,台達電,"4,788,086","2,991","935,394,132",193.50,196.50,193.50,195.00,+,0.5,194.50,46,195.00,92,25.49,,2020-10-16
2312,金寶,"12,232,075","3,172","136,833,922",11.20,11.30,11.05,11.10,-,0.1,11.10,"1,919",11.15,80,50.45,,2020-10-16
2313,華通,"14,805,561","7,250","657,457,034",45.35,45.60,43.55,43.60,-,1.5,43.60,41,43.65,32,10.74,,2020-10-16
2314,台揚,"817,960",423,"18,090,121",21.95,22.40,21.90,21.95,-,0.05,21.95,11,22.00,17,0.00,,2020-10-16
2316,楠梓電,"497,514",387,"14,589,685",29.50,29.55,29.15,29.20,-,0.3,29.20,9,29.25,9,13.09,,2020-10-16
2317,鴻海,"48,409,062","21,575","3,826,593,625",78.40,79.90,78.20,78.60,+,0.5,78.60,210,78.70,281,10.54,,2020-10-16
2323,中環,"34,771,300","6,879","291,087,853",8.32,8.54,8.19,8.19,-,0.13,8.19,240,8.20,5,0.00,,2020-10-16
2324,仁寶,"8,641,910","2,922","161,014,091",18.70,18.80,18.55,18.55,-,0.15,18.55,"1,125",18.60,1,12.62,,2020-10-16
2327,國巨,"8,860,365","6,671","3,185,750,967",354.00,363.00,353.00,359.50,+,5.5,359.00,82,359.50,2,20.65,,2020-10-16
2328,廣宇,"785,157",387,"13,577,934",17.25,17.45,17.15,17.15,-,0.1,17.15,51,17.20,12,11.67,,2020-10-16
2329,華泰,"9,632,430","2,332","114,549,820",11.90,12.10,11.65,11.80,-,0.15,11.80,181,11.85,112,236.00,,2020-10-16
2330,台積電,"48,274,801","26,602","21,775,749,575",451.00,456.00,448.50,449.00,-,4.0,449.00,121,449.50,77,25.60,,2020-10-16
2331,精英,"3,432,795","1,221","56,586,930",16.65,16.75,16.30,16.50,-,0.15,16.50,155,16.55,9,34.38,,2020-10-16
2332,友訊,"4,798,407","1,606","88,499,044",18.60,18.75,18.25,18.30,-,0.25,18.25,127,18.30,58,0.00,,2020-10-16
2337,旺宏,"15,998,629","7,181","501,444,154",31.30,31.75,31.10,31.15,-,0.3,31.10,166,31.15,8,11.20,,2020-10-16
2338,光罩,"2,110,143","1,031","61,802,031",29.50,29.65,28.85,28.95,-,0.55,28.95,16,29.00,20,36.19,,2020-10-16
2340,光磊,"22,257,238","7,487","526,171,174",23.50,23.85,23.20,23.75,+,0.5,23.75,253,23.80,71,17.59,,2020-10-16
2342,茂矽,"2,532,387","1,375","70,825,858",28.40,28.65,27.60,27.70,-,0.7,27.70,3,27.75,1,0.00,,2020-10-16
2344,華邦電,"38,265,359","8,815","555,842,496",14.70,14.80,14.35,14.50,-,0.15,14.50,"2,052",14.55,504,58.00,,2020-10-16
2345,智邦,"1,853,466","1,428","407,428,088",222.00,223.00,218.00,218.00,-,3.5,218.00,153,218.50,13,24.30,,2020-10-16
2347,聯強,"2,988,110","1,661","125,422,599",42.00,42.25,41.70,41.75,-,0.1,41.75,2,41.85,41,9.75,,2020-10-16
2348,海悅,"685,261",466,"59,983,985",86.90,88.60,86.70,87.00,+,0.3,86.90,3,87.00,7,9.15,,2020-10-16
2349,錸德,"25,095,739","7,556","292,988,814",11.35,12.25,11.10,11.70,+,0.35,11.65,37,11.70,206,0.00,,2020-10-16
2351,順德,"1,508,350","1,142","96,833,200",63.20,65.20,62.80,63.20,+,0.1,63.20,26,63.30,9,38.54,,2020-10-16
2352,佳世達,"2,044,386",809,"38,720,434",19.00,19.05,18.85,18.85,-,0.15,18.85,64,18.90,58,13.09,,2020-10-16
2353,宏碁,"45,923,666","13,109","1,152,955,754",25.20,25.50,24.50,24.60,-,0.4,24.55,509,24.60,120,22.57,,2020-10-16
2354,鴻準,"1,428,810","1,049","73,663,192",51.40,52.10,51.20,51.20,-,0.2,51.20,118,51.40,10,11.28,,2020-10-16
2355,敬鵬,"2,717,557","1,178","76,533,946",28.20,28.55,27.80,28.00,-,0.2,27.95,2,28.00,29,26.67,,2020-10-16
2356,英業達,"9,642,589","3,790","211,020,171",22.10,22.10,21.80,21.80,-,0.35,21.80,"1,010",21.85,3,10.95,,2020-10-16
2357,華碩,"1,165,721",806,"283,323,331",244.00,245.50,242.00,242.50,-,0.5,242.00,113,242.50,6,12.44,,2020-10-16
2358,廷鑫,"179,316",91,"2,735,636",15.45,15.45,15.10,15.20,-,0.05,15.15,10,15.20,15,63.33,,2020-10-16
2359,所羅門,"730,508",392,"14,147,102",19.30,19.60,18.90,18.95,-,0.25,18.95,2,19.00,1,18.05,,2020-10-16
2360,致茂,"647,031",554,"99,525,258",152.00,155.00,152.00,153.50, ,0.0,153.50,11,154.00,11,30.10,,2020-10-16
2362,藍天,"130,613",94,"3,771,842",28.85,29.05,28.80,28.80,-,0.1,28.80,4,28.90,1,42.35,,2020-10-16
2363,矽統,"7,500,768","2,579","91,981,961",12.40,12.55,12.10,12.20,-,0.25,12.20,2,12.25,60,0.00,,2020-10-16
2364,倫飛,"538,022",178,"2,557,971",4.86,4.97,4.66,4.66,-,0.2,4.65,10,4.66,4,0.00,,2020-10-16
2365,昆盈,"6,866,003","2,043","76,116,428",11.00,11.45,10.70,10.70,-,0.15,10.65,70,10.70,158,14.27,,2020-10-16
2367,燿華,"6,073,985","2,860","132,493,016",22.20,22.40,21.50,21.60,-,0.6,21.60,146,21.65,19,37.89,,2020-10-16
2368,金像電,"23,735,157","13,915","1,108,439,272",46.00,47.30,46.00,46.35,+,0.4,46.35,11,46.40,29,16.04,,2020-10-16
2369,菱生,"1,015,500",357,"11,101,146",11.05,11.10,10.80,10.80,-,0.25,10.75,64,10.80,10,0.00,,2020-10-16
2371,大同,"6,017,234","1,293","108,643,016",18.15,18.50,17.60,17.70,-,0.4,17.70,14,17.75,151,9.37,,2020-10-16
2373,震旦行,"28,669",27,"2,457,565",85.10,85.90,85.10,85.80,+,0.7,85.40,4,85.80,1,15.38,,2020-10-16
2374,佳能,"804,130",396,"10,952,440",13.50,13.85,13.30,13.40,-,0.1,13.40,5,13.45,4,0.00,,2020-10-16
2375,凱美,"15,596,291","8,105","718,027,054",42.90,47.00,42.55,47.00,+,4.25,47.00,506,--,0,14.78,,2020-10-16
2376,技嘉,"4,151,832","2,368","317,559,161",76.90,77.20,76.00,76.00,-,1.5,76.00,303,76.10,2,15.80,,2020-10-16
2377,微星,"4,844,023","2,669","595,098,334",122.00,124.50,121.00,123.50, ,0.0,123.50,101,124.00,162,16.36,,2020-10-16
2379,瑞昱,"2,007,446","1,757","753,840,804",374.50,380.00,372.50,374.00,-,4.0,374.00,17,374.50,9,26.43,,2020-10-16
2380,虹光,"924,288",389,"6,330,776",7.05,7.05,6.78,6.78,-,0.2,6.78,90,6.80,5,0.00,,2020-10-16
2382,廣達,"5,874,286","2,899","431,077,483",73.80,74.00,73.20,73.20,-,0.9,73.10,203,73.20,18,15.95,,2020-10-16
2383,台光電,"1,460,828","1,099","219,895,200",150.50,151.50,149.00,150.00, ,0.0,150.00,171,150.50,7,13.22,,2020-10-16
2385,群光,"1,162,273",712,"98,556,220",84.60,85.50,84.50,84.50,-,0.2,84.50,141,84.60,4,11.12,,2020-10-16
2387,精元,"7,616,352","4,997","525,823,744",68.50,70.40,67.20,68.60,+,0.1,68.50,55,68.60,4,42.61,,2020-10-16
2388,威盛,"1,134,258",705,"40,270,799",35.95,36.30,35.00,35.05,-,0.85,35.00,84,35.05,6,0.00,,2020-10-16
2390,云辰,"1,921,665",823,"31,383,555",16.15,16.60,16.05,16.35,+,0.15,16.25,12,16.35,2,20.70,,2020-10-16
2392,正崴,"5,345,500","3,238","223,282,274",42.00,42.30,41.05,41.05,-,0.4,41.00,79,41.05,1,9.33,,2020-10-16
2393,億光,"4,619,115","2,757","181,436,438",39.55,40.00,38.50,39.10,-,0.35,39.10,21,39.15,18,17.94,,2020-10-16
2395,研華,"876,094",678,"263,443,874",297.00,303.00,297.00,300.00,+,3.5,300.00,136,300.50,6,28.28,,2020-10-16
2397,友通,"8,000",7,"538,800",66.80,68.00,66.80,68.00,+,0.6,67.70,1,68.00,6,15.70,,2020-10-16
2399,映泰,"6,775,500","2,039","85,193,872",12.55,13.00,12.25,12.30,-,0.25,12.30,79,12.35,26,30.75,,2020-10-16
2401,凌陽,"5,344,045","1,717","77,536,489",14.65,14.75,14.25,14.30,-,0.35,14.25,112,14.30,94,0.00,,2020-10-16
2402,毅嘉,"15,690,572","5,728","303,701,241",19.50,19.80,18.75,18.80,-,0.3,18.80,49,18.85,4,41.78,,2020-10-16
2404,漢唐,"718,782",570,"143,893,573",200.50,202.00,198.50,198.50,-,3.0,198.50,32,199.00,3,11.79,,2020-10-16
2405,浩鑫,"619,148",223,"5,488,466",8.92,8.95,8.78,8.83,-,0.08,8.83,10,8.84,8,126.14,,2020-10-16
2406,國碩,"32,287,012","14,611","837,616,045",26.80,27.55,24.70,25.60,-,1.7,25.60,116,25.65,24,0.00,,2020-10-16
2408,南亞科,"15,421,856","7,586","934,801,424",61.50,61.70,60.10,60.10,-,1.4,60.10,27,60.20,27,21.39,,2020-10-16
2409,友達,"75,864,047","10,683","871,560,156",11.65,11.70,11.30,11.30,-,0.35,11.30,"4,542",11.35,217,0.00,,2020-10-16
2412,中華電,"5,127,011","3,519","546,583,177",106.50,107.00,106.50,106.50, ,0.0,106.50,954,107.00,"1,048",25.24,,2020-10-16
2413,環科,"16,804,867","6,837","345,800,856",21.55,21.55,19.10,19.10,-,0.5,19.10,126,19.15,1,0.00,,2020-10-16
2414,精技,"38,400",34,"958,179",25.00,25.00,24.90,24.95,-,0.05,24.90,12,24.95,3,12.41,,2020-10-16
2415,錩新,"91,019",53,"1,372,435",15.35,15.35,15.00,15.00,-,0.05,15.00,6,15.05,3,0.00,,2020-10-16
2417,圓剛,"20,973,935","12,339","1,359,299,134",67.10,67.80,62.40,63.00,-,3.8,63.00,25,63.10,35,60.00,,2020-10-16
2419,仲琦,"292,841",133,"6,139,397",20.95,21.10,20.85,20.90,-,0.2,20.90,6,20.95,4,30.74,,2020-10-16
2420,新巨,"114,605",82,"3,645,528",31.90,31.90,31.70,31.85,-,0.05,31.70,10,31.85,1,10.94,,2020-10-16
2421,建準,"3,758,715","2,655","235,770,599",64.50,64.50,61.80,61.90,-,2.6,61.80,82,61.90,5,16.51,,2020-10-16
2423,固緯,"53,000",31,"1,165,600",22.00,22.05,21.90,21.95,-,0.05,21.85,9,22.05,13,12.99,,2020-10-16
2424,隴華,"7,008",10,"103,524",14.70,15.20,14.70,15.20,+,0.5,14.80,2,15.50,1,0.00,,2020-10-16
2425,承啟,"2,650,542","1,154","74,359,447",28.10,28.60,27.50,28.15,-,0.1,28.15,3,28.20,27,27.87,,2020-10-16
2426,鼎元,"6,151,889","2,629","105,247,866",17.35,17.65,16.55,16.55,-,0.6,16.55,135,16.60,6,11.91,,2020-10-16
2427,三商電,"143,000",43,"1,503,500",10.60,10.60,10.45,10.45,-,0.1,10.45,47,10.55,10,13.75,,2020-10-16
2428,興勤,"840,233",670,"91,099,664",106.50,110.50,105.00,108.00,+,2.5,108.00,7,108.50,17,12.00,,2020-10-16
2429,銘旺科,"25,004",15,"422,466",17.00,17.00,16.80,16.80,+,0.05,16.80,4,16.90,1,0.00,,2020-10-16
2430,燦坤,"63,100",44,"1,142,260",18.25,18.25,18.05,18.15, ,0.0,18.05,44,18.15,6,12.43,,2020-10-16
2431,聯昌,"2,268,492",765,"25,327,261",11.10,11.40,10.90,11.20,-,0.1,11.15,2,11.20,10,21.54,,2020-10-16
2433,互盛電,"35,210",27,"1,706,675",48.50,48.60,48.10,48.50,+,0.1,48.15,3,48.50,3,12.22,,2020-10-16
2434,統懋,"4,369",9,"113,617",26.10,26.20,26.00,26.00,-,0.1,26.00,2,26.40,1,0.00,,2020-10-16
2436,偉詮電,"7,217,529","3,739","237,115,887",33.40,34.05,32.05,32.05,-,1.4,32.05,64,32.10,10,28.87,,2020-10-16
2438,翔耀,"50,209",27,"321,348",6.38,6.46,6.35,6.46,+,0.01,6.36,4,6.46,2,129.20,,2020-10-16
2439,美律,"4,121,889","2,805","632,574,456",149.50,156.00,149.00,153.00,+,3.5,153.00,36,153.50,56,18.70,,2020-10-16
2440,太空梭,"442,238",173,"5,136,537",11.70,11.90,11.20,11.55,-,0.3,11.55,1,11.65,1,17.77,,2020-10-16
2441,超豐,"717,008",513,"35,822,541",50.30,50.30,49.60,49.80,-,0.5,49.75,3,49.80,5,12.45,,2020-10-16
2442,新美齊,"531,179",200,"5,397,390",10.20,10.25,10.00,10.05,-,0.1,10.05,10,10.10,18,0.00,,2020-10-16
2443,億麗,"1,608,383",469,"9,061,296",5.68,5.79,5.41,5.41,-,0.19,5.41,51,5.50,10,0.00,,2020-10-16
2444,兆勁,"789,478",260,"12,139,282",15.30,15.50,15.20,15.50,+,0.2,15.40,121,15.50,35,0.00,,2020-10-16
2448,晶電,"20,924,139","9,879","728,079,388",35.70,35.75,34.20,34.30,-,1.15,34.30,470,34.35,55,0.00,,2020-10-16
2449,京元電子,"4,779,401","2,198","145,922,105",30.65,30.75,30.30,30.30,-,0.25,30.30,139,30.35,70,9.18,,2020-10-16
2450,神腦,"38,847",80,"1,121,669",28.85,28.90,28.80,28.90,+,0.05,28.85,1,28.90,9,17.31,,2020-10-16
2451,創見,"457,226",353,"28,679,558",62.80,62.90,62.60,62.70,-,0.2,62.70,3,62.80,80,16.20,,2020-10-16
2453,凌群,"240,361",111,"4,036,737",16.75,16.90,16.70,16.75, ,0.0,16.70,12,16.80,3,12.59,,2020-10-16
2454,聯發科,"5,020,630","4,254","3,454,686,400",689.00,695.00,680.00,680.00,-,9.0,680.00,22,681.00,6,41.16,,2020-10-16
2455,全新,"1,480,643","1,136","125,462,112",84.80,85.80,83.70,83.90,-,1.0,83.90,3,84.00,2,28.06,,2020-10-16
2456,奇力新,"14,290,634","8,820","1,475,163,342",101.00,105.00,101.00,102.00,+,1.5,102.00,218,102.50,33,19.14,,2020-10-16
2457,飛宏,"31,678,697","9,147","385,900,740",12.50,12.85,11.50,11.50,-,0.9,11.50,131,11.55,196,0.00,,2020-10-16
2458,義隆,"3,953,864","2,877","559,893,188",143.00,143.50,140.50,141.00,-,2.0,141.00,6,141.50,18,15.56,,2020-10-16
2459,敦吉,"148,692",85,"6,417,356",43.25,43.35,43.05,43.10,-,0.25,43.10,1,43.20,13,9.98,,2020-10-16
2460,建通,"218,600",100,"2,905,428",13.35,13.50,13.20,13.20,-,0.15,13.20,22,13.30,13,0.00,,2020-10-16
2461,光群雷,"655,188",295,"10,793,864",16.70,16.75,16.30,16.35,-,0.3,16.35,10,16.40,6,0.00,,2020-10-16
2462,良得電,"46,000",17,"1,125,950",24.60,24.60,24.40,24.55,-,0.05,24.35,8,24.55,6,21.54,,2020-10-16
2464,盟立,"708,600",447,"28,476,618",40.40,40.50,40.00,40.05,-,0.35,40.05,50,40.10,29,15.71,,2020-10-16
2465,麗臺,"1,080,262",587,"15,943,422",15.10,15.30,14.40,14.45,-,0.65,14.45,5,14.50,25,65.68,,2020-10-16
2466,冠西電,"72,500",48,"2,166,699",29.90,30.00,29.75,29.80,-,0.1,29.75,5,29.85,10,0.00,,2020-10-16
2467,志聖,"7,607,265","4,177","236,562,363",31.30,32.20,30.05,30.25,+,0.25,30.20,18,30.25,19,15.28,,2020-10-16
2468,華經,"22,100",21,"290,313",13.15,13.20,13.10,13.10,-,0.05,13.10,1,13.15,4,18.99,,2020-10-16
2471,資通,"293,230",95,"6,087,844",20.70,21.00,20.60,20.90,+,0.15,20.85,1,20.95,51,19.00,,2020-10-16
2472,立隆電,"2,884,294","1,852","155,351,552",53.60,54.50,53.20,53.20,-,0.3,53.20,34,53.30,11,12.94,,2020-10-16
2474,可成,"9,293,577","6,357","1,695,402,091",178.50,185.00,178.50,181.00,+,3.5,181.00,246,181.50,14,10.19,,2020-10-16
2476,鉅祥,"57,020",33,"1,075,364",18.85,18.90,18.80,18.80,-,0.05,18.80,17,18.85,8,15.80,,2020-10-16
2477,美隆電,0,0,0,--,--,--,--, ,0.0,--,,--,,14.85,,2020-10-16
2478,大毅,"6,316,200","4,165","443,366,660",68.90,71.60,68.50,68.50,+,0.1,68.50,6,68.70,3,14.15,,2020-10-16
2480,敦陽科,"437,800",349,"27,682,657",62.40,63.70,62.30,63.20,+,0.9,63.10,4,63.20,6,14.56,,2020-10-16
2481,強茂,"24,647,260","13,199","930,329,302",38.70,39.35,36.80,36.80,-,2.2,36.80,222,36.85,20,18.40,,2020-10-16
2482,連宇,"59,953",76,"607,649",10.20,10.20,10.10,10.15,-,0.05,10.10,13,10.20,15,30.76,,2020-10-16
2483,百容,"4,000",4,"75,700",18.90,19.00,18.90,19.00,+,0.05,18.90,16,19.00,14,15.45,,2020-10-16
2484,希華,"534,050",269,"11,249,000",21.10,21.25,20.90,20.95,-,0.15,20.90,35,20.95,33,24.65,,2020-10-16
2485,兆赫,"1,281,703",607,"23,804,603",18.35,18.85,18.30,18.45,+,0.1,18.40,7,18.45,7,0.00,,2020-10-16
2486,一詮,"17,498,282","6,345","236,686,107",14.00,14.05,13.10,13.25,-,0.8,13.20,146,13.25,24,0.00,,2020-10-16
2488,漢平,"41,487",35,"1,174,056",28.35,28.45,28.20,28.30, ,0.0,28.25,7,28.30,7,11.27,,2020-10-16
2489,瑞軒,"4,058,118","1,119","42,637,027",10.75,10.75,10.35,10.40,-,0.35,10.40,109,10.45,67,0.00,,2020-10-16
2491,吉祥全,"191,051",89,"1,636,707",8.49,8.65,8.44,8.57,+,0.14,8.57,37,8.59,13,1.55,,2020-10-16
2492,華新科,"6,234,652","4,188","1,007,963,472",160.00,163.50,159.50,161.00,+,1.5,160.50,116,161.00,56,14.34,,2020-10-16
2493,揚博,"1,853,571",925,"63,885,366",34.30,34.80,34.15,34.80,+,0.7,34.75,23,34.80,10,13.92,,2020-10-16
2495,普安,"80,250",45,"975,650",12.10,12.25,12.10,12.15,-,0.05,12.10,301,12.20,23,0.00,,2020-10-16
2496,卓越,"18,165",22,"1,089,366",59.90,60.30,58.90,59.80,-,0.2,59.70,1,59.90,1,15.53,,2020-10-16
2497,怡利電,"13,000",10,"216,800",16.90,16.90,16.60,16.75,-,0.1,16.75,10,16.80,5,0.00,,2020-10-16
2498,宏達電,"3,572,385","1,942","102,880,133",29.00,29.10,28.60,28.60,-,0.4,28.60,70,28.65,25,0.00,,2020-10-16
2501,國建,"586,380",365,"11,254,601",19.15,19.30,19.10,19.10,-,0.05,19.10,46,19.20,4,23.29,,2020-10-16
2504,國產,"16,778,649","6,543","442,635,723",26.30,27.10,25.40,25.95,X,0.0,25.95,152,26.00,8,19.81,,2020-10-16
2505,國揚,"6,769,855","2,651","159,165,167",23.30,23.90,23.20,23.30,+,0.05,23.30,26,23.35,27,3.55,,2020-10-16
2506,太設,"203,231",70,"1,955,399",9.76,9.76,9.58,9.65,-,0.02,9.62,3,9.65,1,0.00,,2020-10-16
2509,全坤建,"63,640",44,"1,211,903",19.05,19.15,19.00,19.05,-,0.1,19.05,1,19.15,4,24.74,,2020-10-16
2511,太子,"900,997",319,"9,497,164",10.55,10.60,10.45,10.50,-,0.05,10.50,53,10.55,88,36.21,,2020-10-16
2514,龍邦,"269,410",147,"3,694,732",13.75,13.80,13.60,13.65,-,0.15,13.65,30,13.75,4,23.95,,2020-10-16
2515,中工,"7,429,815","1,399","55,686,212",7.56,7.56,7.44,7.44,-,0.11,7.44,196,7.47,10,28.62,,2020-10-16
2516,新建,"123,889",79,"661,858",5.37,5.37,5.31,5.31, ,0.0,5.31,4,5.32,1,0.00,,2020-10-16
2520,冠德,"1,711,500","1,061","67,161,300",39.30,39.70,38.85,38.85,-,0.25,38.85,115,38.95,1,10.42,,2020-10-16
2524,京城,"76,472",59,"2,930,550",38.20,38.60,38.10,38.30,+,0.1,38.30,5,38.40,1,9.23,,2020-10-16
2527,宏璟,"81,000",40,"1,500,500",18.50,18.65,18.40,18.50, ,0.0,18.40,2,18.50,15,7.03,,2020-10-16
2528,皇普,"34,000",22,"808,050",23.90,23.90,23.65,23.85,+,0.25,23.80,2,23.85,3,0.00,,2020-10-16
2530,華建,"437,485",107,"6,736,617",15.45,15.50,15.30,15.50,+,0.15,15.45,2,15.50,12,0.00,,2020-10-16
2534,宏盛,"432,678",266,"7,491,555",17.35,17.45,17.25,17.30, ,0.0,17.25,15,17.30,21,10.68,,2020-10-16
2535,達欣工,"1,199,319",463,"29,770,306",24.95,24.95,24.70,24.80,+,0.1,24.75,54,24.80,50,7.82,,2020-10-16
2536,宏普,"459,020",174,"10,950,477",23.95,24.10,23.80,23.85,-,0.1,23.85,6,23.90,21,8.80,,2020-10-16
2537,聯上發,"1,189,610",424,"12,604,521",10.65,10.70,10.50,10.55,-,0.15,10.55,8,10.60,34,0.00,,2020-10-16
2538,基泰,"280,701",79,"2,768,597",9.90,9.90,9.85,9.86,+,0.01,9.85,51,9.86,1,0.00,,2020-10-16
2539,櫻花建,"162,324",84,"4,881,225",30.05,30.10,30.00,30.05, ,0.0,30.05,72,30.10,6,9.85,,2020-10-16
2540,愛山林,"136,676",119,"7,802,020",56.40,58.40,56.00,56.30,-,0.1,56.00,8,56.30,4,19.41,,2020-10-16
2542,興富發,"2,141,900","1,224","92,022,471",43.00,43.25,42.80,42.90,-,0.05,42.85,35,42.90,5,18.82,,2020-10-16
2543,皇昌,"166,000",25,"1,161,020",7.11,7.11,6.98,6.98,-,0.17,6.96,1,6.98,2,63.45,,2020-10-16
2545,皇翔,"192,250",124,"7,562,725",39.00,39.50,39.00,39.35,+,0.35,39.15,2,39.35,10,44.21,,2020-10-16
2546,根基,"199,000",144,"9,166,250",46.30,46.30,45.90,46.00,-,0.35,46.00,30,46.05,1,10.87,,2020-10-16
2547,日勝生,"4,184,097","1,195","43,460,040",10.35,10.50,10.20,10.25, ,0.0,10.20,73,10.25,10,15.07,,2020-10-16
2548,華固,"512,500",451,"43,890,649",85.60,86.00,85.20,85.30, ,0.0,85.30,13,85.90,2,5.40,,2020-10-16
2597,潤弘,"20,050",18,"1,206,075",60.00,60.20,60.00,60.10,+,0.1,60.00,10,60.10,3,11.47,,2020-10-16
2601,益航,"2,609,847",596,"25,902,900",9.99,9.99,9.80,9.85,-,0.04,9.84,116,9.85,2,0.00,,2020-10-16
2603,長榮,"137,556,844","23,153","2,441,809,595",17.90,18.10,17.45,17.65,+,0.15,17.60,"1,081",17.65,"1,549",32.09,,2020-10-16
2605,新興,"3,456,762","1,181","49,703,591",14.50,14.50,14.25,14.30,-,0.2,14.30,8,14.35,6,13.36,,2020-10-16
2606,裕民,"4,204,417","1,859","122,422,945",29.35,29.50,28.90,29.20,-,0.15,29.15,4,29.20,34,20.42,,2020-10-16
2607,榮運,"6,093,523","1,427","86,866,121",14.05,14.55,13.95,14.20,+,0.2,14.20,78,14.25,84,20.00,,2020-10-16
2608,嘉里大榮,"112,300",88,"4,450,938",39.30,39.80,39.30,39.80,+,0.4,39.70,6,39.80,22,13.63,,2020-10-16
2609,陽明,"20,079,621","3,646","210,638,458",10.60,10.65,10.30,10.40, ,0.0,10.35,272,10.40,336,0.00,,2020-10-16
2610,華航,"9,503,702","2,169","81,471,883",8.61,8.63,8.53,8.55,-,0.05,8.54,153,8.55,210,0.00,,2020-10-16
2611,志信,"184,875",62,"1,313,588",7.18,7.25,7.02,7.09,-,0.09,7.08,8,7.09,2,0.00,,2020-10-16
2612,中航,"219,861",162,"5,483,432",25.15,25.35,24.80,24.80,-,0.35,24.80,30,24.85,9,18.24,,2020-10-16
2613,中櫃,"179,031",104,"2,670,730",14.45,15.15,14.40,14.90,+,0.3,14.90,8,14.95,1,135.45,,2020-10-16
2614,東森,"13,638,575","4,859","228,401,092",17.10,17.35,16.40,16.45,-,0.65,16.45,69,16.50,56,17.50,,2020-10-16
2615,萬海,"6,104,317","2,490","145,944,161",24.15,24.40,23.50,23.55,-,0.5,23.55,228,23.60,20,14.54,,2020-10-16
2616,山隆,"49,003",33,"1,469,093",30.00,30.00,29.90,30.00, ,0.0,29.90,6,30.00,2,13.16,,2020-10-16
2617,台航,"329,000",135,"5,432,600",16.50,16.65,16.45,16.45,-,0.05,16.45,112,16.50,6,11.27,,2020-10-16
2618,長榮航,"8,461,093","1,936","90,208,410",10.70,10.75,10.60,10.60,-,0.05,10.60,"1,363",10.65,110,265.00,,2020-10-16
2630,亞航,"31,000",14,"493,250",15.95,16.00,15.85,16.00,+,0.05,15.85,3,16.00,2,59.26,,2020-10-16
2633,台灣高鐵,"3,616,360","1,837","111,340,765",30.75,31.00,30.65,30.65,-,0.1,30.65,71,30.70,2,32.26,,2020-10-16
2634,漢翔,"829,985",420,"23,362,571",28.20,28.30,28.05,28.10,+,0.05,28.05,116,28.10,11,36.97,,2020-10-16
2636,台驊投控,"1,567,831",982,"57,664,577",37.30,37.70,35.90,36.10,-,0.85,36.10,3,36.15,14,12.67,,2020-10-16
2637,慧洋-KY,"534,457",270,"11,650,602",21.95,21.95,21.70,21.70,-,0.2,21.70,81,21.75,63,40.19,,2020-10-16
2642,宅配通,"110,000",88,"3,668,850",33.20,33.70,33.00,33.40,+,0.1,33.40,3,33.45,5,16.70,,2020-10-16
2701,萬企,"109,819",52,"1,282,445",11.70,11.70,11.65,11.70,-,0.1,11.65,16,11.70,4,18.57,,2020-10-16
2702,華園,"96,160",53,"1,514,487",15.90,15.90,15.50,15.50,-,0.25,15.40,1,15.60,8,0.00,,2020-10-16
2704,國賓,"186,170",96,"5,603,133",30.20,30.30,29.90,30.00,-,0.05,29.95,1,30.00,11,69.77,,2020-10-16
2705,六福,"237,423",128,"4,532,835",19.20,19.20,19.00,19.00,-,0.15,19.00,11,19.10,8,0.00,,2020-10-16
2706,第一店,"41,050",55,"542,654",13.30,13.30,13.15,13.20,-,0.05,13.15,18,13.25,8,19.70,,2020-10-16
2707,晶華,"92,577",95,"12,018,294",130.50,130.50,129.50,130.00,-,0.5,130.00,2,130.50,17,19.73,,2020-10-16
2712,遠雄來,"4,000",4,"178,800",44.00,44.95,44.00,44.95,+,0.95,44.05,1,45.00,10,321.07,,2020-10-16
2722,夏都,"2,000",2,"53,600",27.00,27.00,26.60,26.60,-,0.1,26.30,1,26.60,5,126.67,,2020-10-16
