證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16,date
6671,三能-KY,"141,000",47,"4,227,100",31.75,31.75,29.55,30.00,-,1.75,29.75,1,29.95,1,11.32,,2020-03-19
6672,騰輝電子-KY,"1,223,270",934,"83,440,255",70.60,72.50,65.30,66.40,-,6.1,66.30,2,66.40,1,9.94,,2020-03-19
6674,鋐寶科技,"103,000",67,"1,625,450",16.50,16.70,15.55,15.60,-,1.65,15.55,1,15.60,9,22.94,,2020-03-19
6698,旭暉應材,"344,150",284,"12,537,414",38.00,38.00,36.10,36.10,-,4.0,--,0,36.10,30,11.91,,2020-03-19
6706,惠特,"1,222,959",844,"75,290,418",64.90,64.90,60.50,60.50,-,6.7,--,0,60.50,12,9.39,,2020-03-19
6715,嘉基,"392,261",292,"24,916,743",67.00,67.10,63.00,63.00,-,6.9,--,0,63.00,5,14.32,,2020-03-19
8011,台通,"1,605,000",458,"16,133,130",10.70,10.70,9.95,9.95,-,1.1,--,0,9.95,36,0.00,,2020-03-19
8016,矽創,"4,225,699","3,002","439,551,944",109.50,111.00,101.00,101.00,-,11.0,--,0,101.00,367,10.71,,2020-03-19
8021,尖點,"2,659,045","1,128","39,626,739",15.80,15.80,14.50,14.60,-,1.5,14.55,72,14.60,4,10.90,,2020-03-19
8028,昇陽半導體,"3,535,170","2,080","130,419,584",39.00,39.25,35.95,35.95,-,3.95,--,0,35.95,314,14.32,,2020-03-19
8033,雷虎,"403,479",208,"2,601,532",6.96,7.04,6.35,6.35,-,0.7,--,0,6.35,69,0.00,,2020-03-19
8039,台虹,"5,227,021","2,660","192,461,438",39.10,39.85,35.60,35.60,-,3.95,35.60,340,35.65,7,11.79,,2020-03-19
8046,南電,"11,885,863","6,772","528,141,159",47.05,48.00,42.85,42.85,-,4.75,--,0,42.85,"2,354",89.27,,2020-03-19
8070,長華*,"474,161",334,"57,623,481",130.50,130.50,119.50,119.50,-,13.0,--,0,119.50,27,6.95,,2020-03-19
8072,陞泰,"721,064",191,"14,426,570",20.05,20.15,20.00,20.05,+,0.05,20.05,4,20.10,1,0.00,,2020-03-19
8081,致新,"2,906,655","2,113","257,814,185",95.30,95.30,84.60,86.00,-,7.9,85.90,3,86.00,10,9.84,,2020-03-19
8101,華冠,"1,067,971",347,"3,825,995",3.68,3.86,3.49,3.49,-,0.38,3.49,2,3.50,3,0.00,,2020-03-19
8103,瀚荃,"369,862",207,"6,047,917",17.50,17.50,15.95,16.30,-,1.35,16.05,8,16.30,1,6.68,,2020-03-19
8104,錸寶,"414,019",296,"10,239,036",25.60,25.90,24.10,24.40,-,2.35,24.25,3,24.40,1,12.39,,2020-03-19
8105,凌巨,"2,398,431",837,"17,839,087",7.87,7.92,7.28,7.28,-,0.8,--,0,7.28,704,7.66,,2020-03-19
8110,華東,"2,847,766",791,"18,732,868",7.10,7.10,6.52,6.52,-,0.72,--,0,6.52,34,27.17,,2020-03-19
8112,至上,"7,066,148","3,983","194,646,634",29.00,29.15,26.60,26.70,-,2.8,26.70,61,26.75,16,7.83,,2020-03-19
8114,振樺電,"388,573",319,"26,194,318",71.10,71.10,65.40,65.90,-,6.7,65.50,2,65.90,3,10.98,,2020-03-19
8131,福懋科,"2,542,520","1,399","75,081,503",30.40,30.70,28.70,28.70,-,2.8,28.70,1,28.80,6,10.67,,2020-03-19
8150,南茂,"13,207,117","5,787","313,116,253",24.90,25.50,22.50,24.30,-,0.7,24.30,115,24.40,6,6.85,,2020-03-19
8163,達方,"4,633,624","2,418","124,231,218",28.00,28.60,25.85,25.90,-,2.7,25.90,68,25.95,1,8.07,,2020-03-19
8201,無敵,"357,200",94,"2,350,304",7.29,7.29,6.57,6.57,-,0.72,--,0,6.57,47,0.00,,2020-03-19
8210,勤誠,"1,939,322","1,569","129,624,830",71.00,71.20,63.60,64.30,-,5.7,64.20,7,64.60,3,8.44,,2020-03-19
8213,志超,"3,249,489","1,447","80,257,625",26.30,26.30,24.10,24.10,-,2.65,24.10,88,24.25,8,5.14,,2020-03-19
8215,明基材,"4,359,979","1,728","50,841,134",11.90,12.55,11.40,11.50,-,1.15,11.50,203,11.55,23,14.38,,2020-03-19
8222,寶一,"480,140",217,"5,124,481",11.50,11.50,10.60,10.60,-,1.15,--,0,10.60,19,16.31,,2020-03-19
8249,菱光,"632,754",334,"9,648,960",16.30,16.40,14.85,14.90,-,1.4,14.90,10,15.00,11,10.28,,2020-03-19
8261,富鼎,"673,575",357,"10,254,448",16.30,16.50,15.05,15.05,-,1.65,--,0,15.05,96,14.61,,2020-03-19
8271,宇瞻,"4,021,253","2,304","124,489,692",33.10,33.10,30.20,30.25,-,3.3,30.25,79,30.30,8,8.11,,2020-03-19
8341,日友,"993,856","1,046","185,533,677",200.00,200.00,183.00,189.00,-,14.0,187.50,2,189.00,2,21.24,,2020-03-19
8367,建新國際,"360,048",191,"6,909,650",20.10,20.90,18.85,18.85,-,2.05,--,0,18.85,13,9.72,,2020-03-19
8374,羅昇,"367,572",123,"4,923,763",13.45,14.35,13.05,13.05,-,1.4,--,0,13.05,13,0.00,,2020-03-19
8404,百和興業-KY,"739,707",277,"18,794,533",26.15,26.90,25.30,25.30,-,2.8,--,0,25.30,75,17.94,,2020-03-19
8411,福貞-KY,"208,207",83,"1,875,097",9.64,9.64,8.97,8.98,-,0.98,--,0,8.98,38,0.00,,2020-03-19
8422,可寧衛,"867,555",801,"111,898,095",133.00,133.00,126.50,129.00,-,7.0,129.00,5,129.50,16,12.43,,2020-03-19
8427,基勝-KY,"1,000",1,"36,600",36.60,36.60,36.60,36.60,-,1.35,34.20,1,35.85,7,23.02,,2020-03-19
8429,金麗-KY,"1,420,151",403,"8,328,967",6.15,6.16,5.80,5.80,-,0.64,--,0,5.80,119,5.27,,2020-03-19
8442,威宏-KY,"77,520",58,"3,530,644",45.40,46.95,43.95,44.70,-,1.25,42.20,1,44.70,5,9.80,,2020-03-19
8443,阿瘦,"199,925",92,"1,458,778",7.42,7.42,7.27,7.29,-,0.78,--,0,7.28,1,0.00,,2020-03-19
8454,富邦媒,"227,567",229,"71,069,873",325.00,326.00,301.00,319.00,+,5.0,317.00,1,319.50,5,32.06,,2020-03-19
8462,柏文,"631,177",646,"67,257,644",108.50,109.50,105.50,105.50,-,11.5,--,0,105.50,156,15.68,,2020-03-19
8463,潤泰材,"788,011",481,"21,502,500",27.65,28.50,26.95,26.95,-,2.95,--,0,26.95,69,38.50,,2020-03-19
8464,億豐,"3,083,677","1,476","534,712,458",185.00,185.50,170.50,170.50,-,18.5,--,0,170.50,351,11.09,,2020-03-19
8466,美吉吉-KY,"180,000",91,"10,033,900",58.00,58.00,55.20,55.80,-,4.4,55.80,4,55.90,2,8.09,,2020-03-19
8467,波力-KY,"48,000",40,"1,777,000",40.00,40.00,36.20,36.20,-,4.0,36.20,2,36.95,1,13.56,,2020-03-19
8473,山林水,"421,922",218,"13,867,836",34.00,34.05,32.20,32.20,-,3.55,--,0,32.20,20,14.44,,2020-03-19
8478,東哥遊艇,"128,000",91,"3,350,550",27.00,27.00,25.60,25.85,-,2.55,25.70,1,25.95,1,9.17,,2020-03-19
8480,泰昇-KY,"58,199",57,"6,380,488",116.00,116.00,106.50,110.50,-,7.0,110.50,1,114.50,1,12.57,,2020-03-19
8481,政伸,"53,002",44,"2,446,892",48.70,48.70,44.75,45.60,-,4.1,45.30,1,45.95,7,13.03,,2020-03-19
8482,商億-KY,"82,017",58,"8,654,276",112.00,112.00,103.50,103.50,-,11.0,103.50,1,104.50,1,13.29,,2020-03-19
8488,吉源-KY,"7,000",7,"80,800",11.25,12.05,11.20,12.05,-,0.25,11.80,1,11.95,2,18.26,,2020-03-19
8497,格威傳媒,"356,000",255,"24,097,000",67.80,67.80,67.60,67.70,-,0.1,67.70,10,67.80,114,13.82,,2020-03-19
8499,鼎炫-KY,"367,796",263,"23,044,578",64.60,65.00,60.20,61.00,-,5.7,60.90,2,61.00,2,6.43,,2020-03-19
8926,台汽電,"7,223,743","3,133","191,401,531",28.00,28.05,25.85,25.95,-,2.65,25.90,33,25.95,37,20.12,,2020-03-19
8940,新天地,"130,798",72,"1,062,190",8.20,8.57,7.92,8.43,-,0.36,7.93,2,8.43,2,0.00,,2020-03-19
8996,高力,"3,096,721","1,683","126,715,272",43.40,43.80,40.05,40.05,-,4.45,--,0,40.05,898,20.13,,2020-03-19
9103,美德醫療-DR,"11,500,086","2,224","43,437,231",4.05,4.20,3.64,3.64,-,0.39,3.64,232,3.65,12,0.00,,2020-03-19
910322,康師傅-DR,"16,000",5,"396,000",24.60,25.00,24.60,24.70,-,1.0,24.65,6,24.70,10,0.00,,2020-03-19
910482,聖馬丁-DR,"62,000",20,"15,760",0.26,0.26,0.25,0.25,-,0.02,0.25,18,0.26,13,0.00,,2020-03-19
9105,泰金寶-DR,"21,013,897","2,088","47,180,888",2.42,2.43,2.21,2.21,-,0.24,--,0,2.21,550,0.00,,2020-03-19
910861,神州-DR,"63,000",29,"397,850",6.01,6.70,6.01,6.30,-,0.36,6.27,3,6.70,2,0.00,,2020-03-19
9110,越南控-DR,"351,000",67,"417,790",1.31,1.31,1.18,1.22,-,0.09,1.19,10,1.22,99,0.00,,2020-03-19
911608,明輝-DR,"34,000",11,"29,410",0.90,0.91,0.84,0.91,-,0.01,0.84,1,0.92,3,0.00,,2020-03-19
911616,杜康-DR,"604,000",86,"400,280",0.70,0.71,0.64,0.66,-,0.05,0.65,1,0.66,37,0.00,,2020-03-19
911622,泰聚亨-DR,0,0,0,--,--,--,--, ,0.0,--,0,12.00,1,0.00,,2020-03-19
911868,同方友友-DR,"165,000",27,"140,730",0.81,0.89,0.81,0.84,-,0.04,0.85,1,0.86,1,0.00,,2020-03-19
912000,晨訊科-DR,0,0,0,--,--,--,--, ,0.0,1.54,1,1.62,10,0.00,,2020-03-19
912398,友佳-DR,"18,000",13,"47,860",2.71,3.04,2.60,3.04,+,0.16,2.60,25,3.04,12,0.00,,2020-03-19
9136,巨騰-DR,"331,000",87,"1,805,640",5.62,5.84,5.29,5.29,-,0.58,--,0,5.29,96,0.00,,2020-03-19
9188,精熙-DR,"356,000",63,"830,400",2.55,2.55,2.30,2.31,-,0.24,2.31,12,2.32,1,0.00,,2020-03-19
9802,鈺齊-KY,"3,001,800","1,599","208,585,720",73.70,73.70,68.90,68.90,-,7.6,--,0,68.90,648,9.41,,2020-03-19
9902,台火,"513,575",200,"3,363,902",7.05,7.05,6.42,6.42,-,0.71,6.42,9,6.45,2,15.29,,2020-03-19
9904,寶成,"17,902,801","7,479","418,975,191",24.50,24.65,22.90,22.90,-,2.5,22.90,347,22.95,63,4.97,,2020-03-19
9905,大華,"499,020",304,"8,892,558",18.80,18.90,17.35,17.45,-,1.6,17.45,2,17.55,13,11.48,,2020-03-19
9906,欣巴巴,"135,687",64,"2,080,073",15.65,16.30,14.85,16.20,-,0.3,16.00,2,16.20,2,0.00,,2020-03-19
9907,統一實,"3,209,530","1,145","24,435,424",8.10,8.10,7.39,7.43,-,0.77,7.42,29,7.43,62,15.48,,2020-03-19
9908,大台北,"777,526",415,"21,144,720",27.25,27.50,27.05,27.10,-,1.3,27.10,26,27.20,19,17.26,,2020-03-19
9910,豐泰,"3,538,094","2,012","418,054,904",120.50,121.00,115.50,117.00,-,10.0,117.00,18,117.50,2,13.34,,2020-03-19
9911,櫻花,"1,318,952",960,"51,648,321",40.00,40.00,38.50,39.90,-,0.1,39.90,9,39.95,10,9.83,,2020-03-19
9912,偉聯,"197,465",70,"1,096,695",5.63,5.98,5.54,5.65,-,0.5,--,0,5.58,1,0.00,,2020-03-19
9914,美利達,"2,190,086",930,"221,543,123",107.50,108.50,100.50,100.50,-,11.0,--,0,100.50,942,12.52,,2020-03-19
9917,中保科,"813,730",671,"62,787,236",80.00,80.00,75.40,76.00,-,5.0,76.00,3,76.10,1,15.67,,2020-03-19
9918,欣天然,"71,211",50,"2,212,491",31.05,31.60,30.75,30.75,-,0.8,30.70,3,30.90,2,21.65,,2020-03-19
9919,康那香,"18,061,410","8,116","331,056,980",19.00,19.30,17.30,18.00,-,0.85,17.95,7,18.00,21,300.00,,2020-03-19
9921,巨大,"2,576,941","1,624","311,273,479",127.00,128.50,119.00,119.00,-,13.0,--,0,119.00,403,12.57,,2020-03-19
9924,福興,"708,275",475,"23,306,832",33.00,33.50,32.55,32.70,-,1.3,32.65,4,32.70,2,7.47,,2020-03-19
9925,新保,"846,100",564,"26,564,503",33.00,33.00,30.50,30.90,-,2.65,30.85,3,30.95,5,15.37,,2020-03-19
9926,新海,"59,312",55,"2,211,969",38.20,38.20,36.10,36.70,-,1.9,36.60,2,37.10,2,17.48,,2020-03-19
9927,泰銘,"837,287",397,"20,537,262",25.60,25.60,23.85,23.95,-,2.55,23.95,2,24.15,6,10.60,,2020-03-19
9928,中視,0,0,0,--,--,--,--, ,0.0,3.75,1,4.04,2,0.00,,2020-03-19
9929,秋雨,"11,021",11,"126,140",11.35,11.70,11.15,11.55,-,0.35,10.90,3,11.45,2,0.00,,2020-03-19
9930,中聯資源,"460,911",326,"17,202,425",39.00,39.00,36.10,36.70,-,3.05,36.55,1,36.70,20,11.19,,2020-03-19
9931,欣高,"89,201",60,"3,047,853",34.90,34.95,34.00,34.20,+,0.2,34.20,2,34.50,1,18.29,,2020-03-19
9933,中鼎,"3,196,544","1,695","84,140,624",28.00,28.00,25.70,25.90,-,2.65,25.90,13,25.95,2,16.82,,2020-03-19
9934,成霖,"1,886,000",781,"19,757,200",11.00,11.00,10.15,10.25,-,0.95,10.25,14,10.30,9,10.90,,2020-03-19
9935,慶豐富,"3,158,014","1,269","61,796,272",21.05,21.60,18.95,18.95,-,2.1,--,0,18.95,101,11.70,,2020-03-19
9937,全國,"88,002",70,"3,549,980",41.90,41.90,38.55,40.50,-,1.9,40.50,19,41.00,8,17.02,,2020-03-19
9938,百和,"3,068,077","1,678","143,441,730",50.00,50.20,45.85,45.85,-,5.05,--,0,45.85,"1,174",8.87,,2020-03-19
9939,宏全,"3,534,024","2,147","143,665,475",43.00,43.15,39.60,40.50,-,3.5,40.50,114,40.55,44,9.76,,2020-03-19
9940,信義,"1,435,232",639,"32,318,652",23.50,23.70,21.80,21.85,-,2.3,21.80,61,21.90,12,12.78,,2020-03-19
9941,裕融,"2,178,178","1,661","160,288,683",77.60,77.60,72.50,72.50,-,8.0,72.50,5,72.60,4,9.76,,2020-03-19
9941A,裕融甲特,"150,892",110,"7,477,547",51.00,51.00,47.70,48.00,-,3.5,47.90,2,48.00,20,0.00,,2020-03-19
9942,茂順,"483,752",332,"24,877,577",54.90,54.90,50.70,51.40,-,4.1,51.20,12,51.40,22,10.08,,2020-03-19
9943,好樂迪,"1,268,960",939,"57,076,685",45.60,46.90,44.65,44.65,-,4.95,44.65,7,44.70,5,7.62,,2020-03-19
9944,新麗,"1,149,036",515,"15,418,189",14.00,14.10,13.20,13.20,-,1.45,--,0,13.20,460,0.00,,2020-03-19
9945,潤泰新,"8,177,630","4,201","251,543,990",32.70,32.75,30.10,30.10,-,3.3,--,0,30.10,166,2.77,,2020-03-19
9946,三發地產,"379,770",67,"4,291,401",11.30,11.30,11.30,11.30,-,1.25,--,0,11.30,"4,923",2.30,,2020-03-19
9955,佳龍,"1,143,102",419,"12,518,711",11.40,11.40,10.90,10.90,-,1.2,10.90,3,10.95,11,68.12,,2020-03-19
9958,世紀鋼,"17,601,435","10,226","1,310,996,740",79.50,80.30,71.60,71.60,-,7.9,--,0,71.60,790,24.78,,2020-03-19
