證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16,date
1337,再生-KY,"17,936,816","5,552","154,187,017",8.25,8.89,8.25,8.62,+,0.51,8.61,23,8.62,13,0.00,,2020-10-15
1338,廣華-KY,"1,170,017",732,"65,583,274",55.00,56.70,55.00,56.00,+,1.0,56.00,2,56.20,1,20.82,,2020-10-15
1339,昭輝,"186,025",148,"8,014,982",42.85,43.50,42.85,42.90,-,0.6,42.90,2,43.05,9,20.83,,2020-10-15
1340,勝悅-KY,"501,431",253,"6,070,700",12.20,12.30,12.00,12.05,-,0.1,12.05,4,12.10,21,0.00,,2020-10-15
1341,富林-KY,"2,000",2,"117,800",58.90,58.90,58.90,58.90,+,0.8,58.10,1,58.80,1,10.89,,2020-10-15
1402,遠東新,"5,074,688","2,001","132,184,073",25.95,26.20,25.90,26.15,+,0.15,26.05,83,26.15,110,15.75,,2020-10-15
1409,新纖,"2,463,845","1,018","27,154,395",11.15,11.15,10.95,11.05,-,0.05,11.00,40,11.05,37,7.32,,2020-10-15
1410,南染,"6,000",6,"200,850",33.40,33.50,33.40,33.50,+,0.35,33.15,2,33.90,2,35.64,,2020-10-15
1413,宏洲,"46,160",19,"408,201",8.86,8.93,8.80,8.93,+,0.04,8.86,4,8.93,2,0.00,,2020-10-15
1414,東和,"2,448,672","1,023","23,639,104",9.90,9.99,9.48,9.55,-,0.36,9.54,42,9.55,7,39.79,,2020-10-15
1416,廣豐,"187,263",150,"2,568,576",13.65,13.80,13.60,13.60,-,0.05,13.60,2,13.65,8,0.00,,2020-10-15
1417,嘉裕,"856,479",415,"9,568,437",11.20,11.30,11.05,11.05,-,0.1,11.05,40,11.10,1,7.73,,2020-10-15
1418,東華,"7,325",5,"58,469",7.99,8.00,7.99,8.00, ,0.0,7.61,2,8.13,2,0.00,,2020-10-15
1419,新紡,"19,182",18,"834,948",43.25,43.75,43.15,43.65,+,0.9,43.05,3,43.70,2,36.07,,2020-10-15
1423,利華,"82,637",37,"1,199,099",14.55,14.55,14.45,14.50,-,0.05,14.50,41,14.60,2,0.00,,2020-10-15
1432,大魯閣,"119,589",80,"2,148,290",18.20,18.25,17.85,18.05,-,0.05,17.95,1,18.10,3,0.00,,2020-10-15
1434,福懋,"3,426,226","2,086","106,174,905",31.10,31.35,30.85,31.05,-,0.05,31.05,86,31.25,9,12.52,,2020-10-15
1435,中福,"613,049",302,"10,408,033",17.05,17.30,16.60,17.05,-,0.05,17.05,12,17.10,5,0.00,,2020-10-15
1436,華友聯,"116,028",75,"4,351,152",37.95,37.95,37.20,37.55,-,0.5,37.50,1,37.55,1,14.61,,2020-10-15
1437,勤益控,"181,490",72,"4,303,284",23.75,23.85,23.65,23.85,+,0.1,23.75,9,23.85,4,18.07,,2020-10-15
1438,三地開發,"99,500",41,"1,297,750",13.50,13.50,12.95,13.00,-,0.3,13.00,4,13.30,3,31.71,,2020-10-15
1439,中和,"51,035",39,"1,404,817",27.40,27.60,27.40,27.60,-,0.1,27.50,3,27.65,5,162.35,,2020-10-15
1440,南紡,"5,759,112","1,366","69,769,744",12.20,12.35,11.95,12.05,-,0.2,12.00,207,12.05,80,0.00,,2020-10-15
1441,大東,"195,434",101,"1,584,441",8.05,8.18,8.05,8.15,+,0.04,8.15,1,8.16,3,0.00,,2020-10-15
1442,名軒,"716,447",331,"14,257,340",20.10,20.15,19.75,19.95,-,0.15,19.95,5,20.00,35,43.37,,2020-10-15
1443,立益,"18,843",10,"171,692",9.05,9.15,9.04,9.09, ,0.0,8.85,1,9.09,10,0.00,,2020-10-15
1444,力麗,"122,843,600","21,706","1,743,095,455",13.60,14.50,13.55,14.50,+,1.3,14.50,"118,293",--,0,0.00,,2020-10-15
1445,大宇,"478,224",115,"4,544,947",9.45,9.57,9.37,9.56,+,0.1,9.56,3,9.57,10,0.00,,2020-10-15
1446,宏和,"237,415",146,"7,664,662",31.95,32.50,31.95,32.35,+,0.5,32.30,8,32.45,5,0.00,,2020-10-15
1447,力鵬,"27,751,988","5,403","217,435,841",7.38,7.98,7.36,7.98,+,0.72,7.98,"61,567",--,0,0.00,,2020-10-15
1449,佳和,"396,000",153,"6,127,550",15.60,15.85,15.15,15.50,-,0.1,15.45,2,15.50,4,0.00,,2020-10-15
1451,年興,"105,011",105,"1,744,129",16.60,16.65,16.55,16.65,+,0.15,16.60,9,16.65,5,0.00,,2020-10-15
1452,宏益,"148,329",67,"2,279,398",15.50,15.50,15.20,15.40,-,0.1,15.40,8,15.45,4,28.00,,2020-10-15
1453,大將,"56,718",39,"484,492",8.58,8.58,8.44,8.57,+,0.02,8.55,5,8.58,3,0.00,,2020-10-15
1454,台富,"66,344",67,"551,014",8.35,8.45,8.21,8.38,+,0.03,8.30,2,8.38,4,0.00,,2020-10-15
1455,集盛,"3,847,100","1,170","33,596,714",8.74,8.85,8.59,8.69,-,0.04,8.69,76,8.70,10,0.00,,2020-10-15
1456,怡華,"55,042",30,"538,486",9.67,9.90,9.67,9.79,+,0.23,9.70,1,9.82,3,326.33,,2020-10-15
1457,宜進,"566,496",167,"7,789,768",13.70,13.80,13.70,13.75,+,0.05,13.75,51,13.80,52,6.14,,2020-10-15
1459,聯發,"45,490",28,"367,705",8.11,8.12,8.05,8.11,+,0.04,8.08,22,8.11,1,0.00,,2020-10-15
1460,宏遠,"825,932",311,"8,018,141",9.71,9.83,9.64,9.66,-,0.09,9.66,1,9.67,4,0.00,,2020-10-15
1463,強盛,"306,544",133,"3,769,994",12.50,12.50,12.20,12.25,-,0.25,12.25,3,12.30,9,25.52,,2020-10-15
1464,得力,"132,501",87,"2,362,016",17.75,17.90,17.75,17.85,+,0.05,17.85,12,17.90,22,63.75,,2020-10-15
1465,偉全,"87,214",46,"1,139,812",13.10,13.10,13.05,13.10,-,0.05,13.05,5,13.10,2,0.00,,2020-10-15
1466,聚隆,"2,394,801","1,074","56,995,051",23.30,24.15,23.30,23.80,+,0.4,23.80,12,23.85,2,0.00,,2020-10-15
1467,南緯,"1,217,837",580,"22,986,924",18.85,19.30,18.60,18.65,-,0.2,18.65,26,18.70,2,0.00,,2020-10-15
1468,昶和,"21,000",20,"257,450",12.35,12.40,12.15,12.25,-,0.1,11.90,2,12.25,1,58.33,,2020-10-15
1470,大統新創,"1,000",1,"18,000",18.00,18.00,18.00,18.00,+,0.05,17.75,1,18.00,1,38.30,,2020-10-15
1471,首利,"1,225,673",507,"7,024,620",5.75,5.93,5.55,5.58,-,0.4,5.58,3,5.59,2,0.00,,2020-10-15
1472,三洋紡,"178,121",100,"2,061,395",11.60,11.75,11.40,11.45,-,0.15,11.45,18,11.55,6,0.00,,2020-10-15
1473,台南,"45,020",81,"808,557",18.00,18.00,17.90,17.95,-,0.05,17.95,2,18.00,6,0.00,,2020-10-15
1474,弘裕,"496,000",272,"6,030,750",12.20,12.35,12.05,12.10,-,0.05,12.05,81,12.10,12,18.91,,2020-10-15
1475,業旺,"2,108",4,"45,272",21.50,21.50,21.50,21.50,-,1.45,21.00,2,21.50,4,0.00,,2020-10-15
1476,儒鴻,"1,161,360",939,"439,375,894",383.00,388.00,371.00,376.50,-,6.5,376.50,1,377.00,2,27.66,,2020-10-15
1477,聚陽,"2,238,913","1,591","379,766,036",168.50,172.50,166.00,172.50,+,4.0,172.00,29,172.50,50,20.58,,2020-10-15
1503,士電,"321,754",211,"15,830,146",49.30,49.90,48.90,49.00,-,0.2,49.00,1,49.10,7,15.22,,2020-10-15
1504,東元,"2,627,213",929,"78,329,977",29.80,30.00,29.70,29.85, ,0.0,29.80,10,29.85,24,17.25,,2020-10-15
1506,正道,"622,000",182,"7,123,600",11.25,11.70,11.25,11.60,+,0.4,11.60,16,11.65,3,0.00,,2020-10-15
1507,永大,"396,880",241,"25,988,087",66.00,66.00,65.20,65.60,-,0.4,65.60,1,65.70,1,21.58,,2020-10-15
1512,瑞利,"37,100",19,"167,608",4.43,4.66,4.43,4.60,-,0.08,4.52,2,4.60,6,0.00,,2020-10-15
1513,中興電,"31,842,724","14,807","1,592,306,122",50.30,51.80,48.90,49.30,-,1.4,49.25,40,49.30,7,27.39,,2020-10-15
1514,亞力,"12,099,081","6,154","358,409,595",29.50,30.30,29.00,29.30,+,0.55,29.30,25,29.35,9,18.20,,2020-10-15
1515,力山,"2,870,145","1,987","241,106,035",86.20,86.90,83.00,83.00,-,3.3,83.00,24,83.10,13,26.27,,2020-10-15
1516,川飛,"1,807,890",938,"36,016,042",19.40,20.45,19.25,20.00,+,0.35,19.95,56,20.10,11,27.03,,2020-10-15
1517,利奇,"2,475,265",808,"30,048,116",12.05,12.35,11.95,11.95,-,0.1,11.95,9,12.00,2,0.00,,2020-10-15
1519,華城,"11,954,564","6,958","612,586,542",50.70,52.30,49.90,51.60,+,0.6,51.60,4,51.70,80,29.32,,2020-10-15
1521,大億,"23,200",23,"1,253,258",53.70,54.30,53.70,54.30,+,0.5,54.00,1,54.30,4,19.60,,2020-10-15
1522,堤維西,"191,644",133,"3,965,643",20.80,20.80,20.50,20.70,+,0.1,20.65,22,20.70,1,22.02,,2020-10-15
1524,耿鼎,"114,083",75,"1,066,654",9.36,9.40,9.34,9.34,-,0.05,9.34,7,9.36,3,18.68,,2020-10-15
1525,江申,"119,139",111,"7,769,804",66.40,66.50,64.60,65.00,-,0.7,65.00,2,65.30,3,17.24,,2020-10-15
1526,日馳,"2,106,399","1,418","110,793,224",52.50,53.50,51.60,51.60,-,0.9,51.60,45,51.70,5,22.43,,2020-10-15
1527,鑽全,"280,126",152,"11,079,745",39.70,39.70,39.40,39.60,-,0.1,39.60,1,39.65,6,20.10,,2020-10-15
1528,恩德,"854,016",202,"6,908,692",8.06,8.18,7.98,8.02,-,0.04,8.02,13,8.10,3,0.00,,2020-10-15
1529,樂士,"169,442",75,"2,572,090",15.35,15.50,15.00,15.20,-,0.15,15.15,3,15.20,58,27.64,,2020-10-15
1530,亞崴,"30,678",65,"914,995",29.80,29.80,29.80,29.80, ,0.0,29.80,7,29.85,2,8.32,,2020-10-15
1531,高林股,"135,288",108,"1,548,854",11.50,11.55,11.35,11.55,+,0.15,11.50,5,11.55,2,0.00,,2020-10-15
1532,勤美,"587,440",288,"19,224,137",32.90,33.20,32.50,32.85, ,0.0,32.85,38,32.90,1,78.21,,2020-10-15
1533,車王電,"68,040",60,"2,006,360",29.75,29.75,29.25,29.25,+,0.25,29.20,1,29.30,8,41.20,,2020-10-15
1535,中宇,"270,200",193,"9,290,359",34.00,34.90,33.85,34.25,+,0.65,34.05,7,34.25,1,28.54,,2020-10-15
1536,和大,"1,248,868",769,"116,139,424",93.00,93.50,92.40,93.00,+,0.1,93.00,181,93.20,2,61.18,,2020-10-15
1537,廣隆,"61,030",52,"8,457,700",138.50,139.00,138.00,139.00,-,0.5,138.00,13,139.00,14,12.65,,2020-10-15
1538,正峰,"29,294",17,"113,869",3.91,4.00,3.79,3.79,-,0.21,3.81,1,4.00,33,0.00,,2020-10-15
1539,巨庭,"93,110",40,"1,946,521",20.85,21.00,20.70,20.90,+,0.05,20.90,4,20.95,10,61.47,,2020-10-15
1540,喬福,"47,050",30,"679,423",14.45,14.55,14.35,14.55,+,0.1,14.55,1,14.60,3,0.00,,2020-10-15
1541,錩泰,"38,008",38,"2,032,629",54.60,54.60,53.10,53.40,-,1.2,53.40,5,53.60,5,11.34,,2020-10-15
1558,伸興,"15,000",14,"2,034,500",135.00,136.50,135.00,136.00, ,0.0,135.50,1,136.50,9,11.93,,2020-10-15
1560,中砂,"166,219",125,"9,980,749",60.50,60.50,59.80,60.00,-,0.5,60.00,13,60.10,8,15.04,,2020-10-15
1568,倉佑,"95,573",70,"1,523,318",15.85,16.10,15.85,16.10,+,0.2,16.00,5,16.10,1,0.00,,2020-10-15
1582,信錦,"356,370",312,"29,968,780",85.00,85.00,83.70,84.10,-,0.8,84.00,8,84.10,5,10.10,,2020-10-15
1583,程泰,"1,000",1,"60,000",60.00,60.00,60.00,60.00,+,0.1,59.00,3,60.00,6,13.30,,2020-10-15
1587,吉茂,"2,517,081","1,249","69,311,703",26.85,28.10,26.85,27.25,+,0.1,27.20,56,27.25,1,18.29,,2020-10-15
1589,永冠-KY,"5,514,702","3,538","546,883,225",100.50,101.00,97.70,97.70,-,2.2,97.70,7,98.00,1,31.21,,2020-10-15
1590,亞德客-KY,"948,371",882,"645,057,796",666.00,690.00,665.00,679.00,+,12.0,678.00,2,679.00,12,42.95,,2020-10-15
1592,英瑞-KY,"465,000",216,"5,230,700",11.20,11.45,11.00,11.00,-,0.1,11.00,14,11.20,2,0.00,,2020-10-15
1598,岱宇,"3,915,375","2,562","506,168,809",132.00,133.50,126.00,127.50,-,3.5,127.50,63,128.00,4,42.93,,2020-10-15
1603,華電,"10,000",10,"288,700",28.80,29.15,28.70,29.10,+,0.3,28.70,1,29.10,13,19.66,,2020-10-15
1604,聲寶,"363,374",156,"8,299,632",22.90,22.90,22.75,22.90,-,0.05,22.85,5,22.90,2,19.57,,2020-10-15
1605,華新,"5,182,472","1,806","89,864,904",17.35,17.55,17.20,17.30,-,0.05,17.25,273,17.30,20,14.18,,2020-10-15
1608,華榮,"1,560,529",549,"16,511,324",10.75,10.75,10.45,10.50,-,0.1,10.50,167,10.55,7,20.19,,2020-10-15
1609,大亞,"127,962,416","40,336","2,762,558,619",21.40,22.50,20.80,21.85,+,0.85,21.80,164,21.85,567,16.81,,2020-10-15
1611,中電,"431,750",247,"4,864,285",11.30,11.40,11.15,11.30,+,0.1,11.25,2,11.30,28,5.36,,2020-10-15
1612,宏泰,"2,056,000",760,"30,577,950",14.90,15.15,14.70,14.70,-,0.15,14.70,100,14.80,17,29.40,,2020-10-15
1614,三洋電,"136,728",74,"4,885,293",35.90,35.90,35.55,35.75,-,0.15,35.70,4,35.75,4,30.30,,2020-10-15
1615,大山,"61,791",31,"1,340,153",21.70,21.75,21.65,21.75,-,0.05,21.65,5,21.80,11,9.46,,2020-10-15
1616,億泰,"1,029,241",395,"5,877,600",5.48,5.95,5.48,5.73,+,0.25,5.73,4,5.75,6,0.00,,2020-10-15
1617,榮星,"21,000",16,"278,600",13.30,13.40,13.20,13.25,-,0.05,13.25,1,13.30,5,16.36,,2020-10-15
1618,合機,"6,990,305","2,419","77,305,693",10.70,11.35,10.70,11.15,+,0.55,11.10,79,11.15,105,16.89,,2020-10-15
1626,艾美特-KY,"287,120",162,"6,931,941",24.50,24.50,23.95,24.10,-,0.7,24.05,6,24.10,12,19.13,,2020-10-15
1701,中化,"1,161,145",637,"26,561,613",23.00,23.25,22.70,22.90,-,0.2,22.85,9,22.90,1,13.31,,2020-10-15
1702,南僑,"159,765",134,"6,806,760",42.75,42.80,42.45,42.45,-,0.3,42.45,4,42.60,4,12.09,,2020-10-15
1707,葡萄王,"485,794",378,"80,234,598",166.00,166.00,165.00,165.00,-,0.5,165.00,76,165.50,3,17.53,,2020-10-15
1708,東鹼,"113,013",88,"2,559,838",22.70,22.90,22.60,22.65,+,0.05,22.60,50,22.65,1,26.03,,2020-10-15
1709,和益,"286,046",139,"3,959,781",14.00,14.00,13.80,13.85,-,0.05,13.80,158,13.85,12,20.98,,2020-10-15
1710,東聯,"787,466",441,"12,809,923",16.30,16.45,16.15,16.25,-,0.05,16.25,47,16.30,4,0.00,,2020-10-15
1711,永光,"884,489",552,"14,431,160",16.35,16.50,16.15,16.30,-,0.05,16.30,9,16.35,18,37.05,,2020-10-15
1712,興農,"533,759",205,"10,454,271",19.70,19.70,19.50,19.60,-,0.1,19.60,42,19.65,147,12.65,,2020-10-15
1713,國化,"16,999",15,"304,181",17.85,17.90,17.85,17.90, ,0.0,17.85,6,17.95,5,47.11,,2020-10-15
1714,和桐,"5,487,056","1,430","55,241,746",10.20,10.25,10.00,10.00,-,0.3,10.00,388,10.05,13,5.41,,2020-10-15
1717,長興,"1,679,649",846,"55,879,542",33.40,33.55,33.05,33.20, ,0.0,33.20,11,33.25,35,20.75,,2020-10-15
1718,中纖,"6,758,488","1,509","54,679,343",8.14,8.17,8.01,8.04,-,0.08,8.04,107,8.05,8,0.00,,2020-10-15
1720,生達,"296,330",212,"11,149,819",37.85,37.85,37.50,37.55,-,0.3,37.55,10,37.65,6,14.73,,2020-10-15
1721,三晃,"182,929",89,"1,840,290",10.10,10.10,10.00,10.10,+,0.05,10.00,115,10.10,9,3.81,,2020-10-15
1722,台肥,"2,109,087","1,057","105,261,910",50.10,50.30,49.80,49.95,-,0.15,49.95,5,50.00,29,19.06,,2020-10-15
1723,中碳,"158,794",157,"14,803,339",93.40,93.70,92.60,93.30, ,0.0,93.10,1,93.30,25,23.74,,2020-10-15
1724,台硝,"6,045",8,"77,241",12.75,12.85,12.75,12.85, ,0.0,12.75,1,12.85,3,31.34,,2020-10-15
1725,元禎,"14,000",12,"194,650",13.90,13.95,13.80,13.95,-,0.05,13.75,1,14.05,2,14.84,,2020-10-15
1726,永記,"11,075",15,"774,220",70.10,70.10,69.60,69.60,-,0.1,69.50,3,70.00,6,14.78,,2020-10-15
1727,中華化,"25,447",73,"271,280",10.65,10.75,10.60,10.75, ,0.0,10.65,16,10.75,4,0.00,,2020-10-15
1730,花仙子,"34,942",41,"2,553,866",73.70,73.70,73.00,73.00,-,0.7,73.10,1,73.20,4,17.51,,2020-10-15
1731,美吾華,"398,368",221,"6,514,152",16.50,16.50,16.25,16.30,-,0.15,16.30,1,16.35,2,16.14,,2020-10-15
1732,毛寶,"123,218",90,"2,518,235",20.60,20.65,20.25,20.45,-,0.2,20.40,1,20.45,5,20.45,,2020-10-15
1733,五鼎,"202,500",128,"4,862,199",24.05,24.20,23.85,24.00,-,0.1,24.00,3,24.05,5,23.08,,2020-10-15
1734,杏輝,"1,356,872",849,"48,374,036",36.00,36.15,35.40,35.55,-,0.45,35.50,6,35.55,1,98.75,,2020-10-15
1735,日勝化,"1,000",1,"17,050",17.05,17.05,17.05,17.05,+,0.05,17.05,1,17.15,2,31.00,,2020-10-15
1736,喬山,"709,795",499,"49,380,508",70.00,70.80,69.00,69.40,-,0.8,69.40,23,69.50,8,26.80,,2020-10-15
1737,臺鹽,"2,994,812","1,511","98,063,259",32.40,33.15,32.30,32.70,+,0.4,32.70,16,32.80,6,21.23,,2020-10-15
1760,寶齡富錦,"1,210,705",870,"138,868,575",116.00,117.00,113.50,113.50,-,3.0,113.00,111,114.00,7,127.53,,2020-10-15
1762,中化生,"1,763,609","1,092","115,811,887",66.70,67.00,65.00,65.10,-,1.6,65.10,29,65.20,3,10.94,,2020-10-15
1773,勝一,"90,098",93,"8,961,037",99.60,100.00,99.20,99.30,-,0.2,99.30,9,99.40,1,14.13,,2020-10-15
1776,展宇,"16,000",7,"248,700",15.65,15.65,15.50,15.50,-,0.15,15.50,3,15.55,1,31.00,,2020-10-15
1783,和康生,"101,000",72,"2,313,000",23.15,23.15,22.65,22.90,-,0.25,22.90,18,22.95,3,27.59,,2020-10-15
1786,科妍,"276,213",176,"17,890,245",65.00,65.50,64.50,64.80,-,0.7,64.70,15,64.80,7,30.28,,2020-10-15
1789,神隆,"771,899",513,"23,076,778",30.15,30.30,29.70,29.90,-,0.25,29.85,2,29.90,6,85.43,,2020-10-15
1795,美時,"422,058",343,"33,980,355",81.30,81.30,80.30,80.30,-,0.6,80.30,6,80.60,4,25.66,,2020-10-15
1802,台玻,"6,445,446","2,039","84,096,598",13.25,13.30,12.90,12.95,-,0.2,12.95,189,13.00,244,0.00,,2020-10-15
1805,寶徠,"65,384",29,"664,678",10.35,10.40,10.05,10.30,-,0.1,10.25,12,10.30,6,0.00,,2020-10-15
1806,冠軍,"1,878,658",575,"11,614,225",6.47,6.49,6.05,6.10,-,0.39,6.10,18,6.11,13,0.00,,2020-10-15
1808,潤隆,"192,240",120,"12,010,171",63.00,63.00,62.00,62.70,-,0.3,62.70,10,62.80,3,30.44,,2020-10-15
1809,中釉,"6,814,023","2,543","83,017,867",12.35,12.60,11.80,11.80,-,0.75,11.80,63,11.90,25,0.00,,2020-10-15
1810,和成,"1,698,001",493,"16,436,829",9.57,9.81,9.57,9.62,+,0.05,9.62,46,9.63,14,27.49,,2020-10-15
1817,凱撒衛,"35,050",30,"1,068,390",30.50,30.60,30.30,30.55,+,0.15,30.35,3,30.55,3,11.70,,2020-10-15
1903,士紙,"169,120",118,"9,989,840",59.10,59.70,58.60,59.40,+,0.3,59.30,5,59.50,5,0.00,,2020-10-15
1904,正隆,"5,586,812","2,985","185,981,793",33.20,33.70,32.80,33.20, ,0.0,33.20,112,33.25,3,11.61,,2020-10-15
1905,華紙,"670,946",215,"5,950,899",8.88,8.93,8.82,8.86,-,0.01,8.86,19,8.87,24,0.00,,2020-10-15
1906,寶隆,"621,087",80,"8,969,014",14.45,14.50,14.20,14.45,+,0.05,14.45,8,14.50,68,26.76,,2020-10-15
1907,永豐餘,"2,323,198",745,"41,926,014",18.10,18.20,17.95,18.05,-,0.05,18.05,25,18.10,215,8.51,,2020-10-15
1909,榮成,"5,184,140","1,535","84,911,101",16.65,16.65,16.20,16.40,-,0.25,16.35,42,16.40,96,36.44,,2020-10-15
2002,中鋼,"12,154,277","3,657","248,581,418",20.65,20.70,20.30,20.40,-,0.3,20.40,828,20.45,29,0.00,,2020-10-15
2002A,中鋼特,"102,166",78,"5,197,799",51.40,51.40,50.70,51.20,-,0.2,50.70,3,51.20,5,0.00,,2020-10-15
2006,東和鋼鐵,"2,342,093","1,358","67,646,188",29.00,29.15,28.75,28.95,-,0.05,28.90,28,28.95,34,14.26,,2020-10-15
2007,燁興,"2,846,893",982,"20,931,095",7.34,7.65,7.10,7.31,-,0.35,7.31,3,7.32,15,0.00,,2020-10-15
2008,高興昌,"30,650",25,"410,412",13.90,13.90,13.30,13.40,-,0.3,13.35,4,13.40,4,0.00,,2020-10-15
2009,第一銅,"379,080",189,"3,637,104",9.68,9.70,9.52,9.68,-,0.01,9.54,5,9.69,51,0.00,,2020-10-15
2010,春源,"453,500",190,"4,993,550",11.05,11.10,10.95,11.00, ,0.0,10.95,160,11.00,13,24.44,,2020-10-15
2012,春雨,"35,001",22,"576,616",16.60,16.60,16.40,16.50, ,0.0,16.40,2,16.50,5,14.47,,2020-10-15
2013,中鋼構,"928,420",521,"28,183,646",30.55,31.00,30.00,30.25,-,0.5,30.25,14,30.30,8,13.75,,2020-10-15
2014,中鴻,"3,755,807","1,032","37,643,973",10.15,10.15,9.92,9.95,-,0.2,9.95,154,9.96,14,0.00,,2020-10-15
2015,豐興,"144,333",136,"8,122,346",56.20,56.60,56.10,56.60,+,0.1,56.40,17,56.60,3,16.55,,2020-10-15
2017,官田鋼,"407,896",144,"3,498,199",8.64,8.65,8.49,8.60,-,0.04,8.59,4,8.60,3,0.00,,2020-10-15
2020,美亞,"141,400",75,"2,276,300",16.20,16.20,16.05,16.10,-,0.05,16.05,47,16.10,13,12.58,,2020-10-15
2022,聚亨,"1,004,698",354,"5,486,387",5.42,5.54,5.40,5.41,+,0.01,5.40,5,5.41,11,0.00,,2020-10-15
2023,燁輝,"24,806,553","6,806","273,520,625",10.60,11.30,10.55,11.00,+,0.25,11.00,1,11.05,167,0.00,,2020-10-15
2024,志聯,"13,501",12,"195,464",14.50,14.70,14.20,14.55,-,0.1,14.45,3,14.55,1,0.00,,2020-10-15
2025,千興,"825,503",171,"2,502,078",3.03,3.10,3.01,3.03,-,0.08,3.03,35,3.05,22,0.00,,2020-10-15
2027,大成鋼,"7,797,139","3,021","168,421,335",21.90,21.95,21.35,21.60,-,0.4,21.55,107,21.60,73,0.00,,2020-10-15
2028,威致,"408,241",63,"4,103,307",10.15,10.40,10.00,10.10,-,0.05,10.00,49,10.10,1,19.42,,2020-10-15
2029,盛餘,"22,520",22,"422,080",19.00,19.00,18.60,18.80,-,0.1,18.70,8,18.80,5,0.00,,2020-10-15
2030,彰源,"110,252",40,"1,119,695",10.20,10.20,10.10,10.20,+,0.05,10.10,39,10.20,20,26.84,,2020-10-15
2031,新光鋼,"1,634,512",757,"52,623,930",32.50,32.70,31.90,31.95,-,0.55,31.95,91,32.00,1,49.15,,2020-10-15
2032,新鋼,"247,030",92,"2,451,427",9.98,10.00,9.85,9.92,-,0.05,9.91,1,9.94,2,23.07,,2020-10-15
2033,佳大,"139,000",21,"1,378,480",9.91,9.96,9.86,9.92,+,0.01,9.89,6,9.92,3,19.84,,2020-10-15
2034,允強,"181,962",149,"4,185,718",23.05,23.10,22.95,23.00,-,0.05,23.00,4,23.05,1,20.72,,2020-10-15
2038,海光,"689,050",244,"6,831,475",10.05,10.05,9.81,9.88,-,0.17,9.87,3,9.88,9,0.00,,2020-10-15
2049,上銀,"1,740,631","1,589","481,571,656",272.50,278.00,272.50,276.00,+,4.0,276.00,17,276.50,3,98.92,,2020-10-15
2059,川湖,"319,213",307,"92,210,770",288.00,291.50,283.00,288.50, ,0.0,288.50,15,289.50,1,19.84,,2020-10-15
2062,橋椿,"113,020",79,"2,983,377",26.45,26.65,26.20,26.45, ,0.0,26.40,22,26.45,5,0.00,,2020-10-15
2069,運錩,"12,000",7,"179,450",14.95,15.10,14.85,14.85,-,0.1,14.80,5,14.90,1,0.00,,2020-10-15
2101,南港,"580,487",284,"24,959,319",43.25,43.50,42.80,42.85,-,0.4,42.85,38,43.00,6,34.84,,2020-10-15
2102,泰豐,"819,564",409,"16,314,460",20.05,20.30,19.70,19.85,-,0.25,19.85,31,19.90,3,0.00,,2020-10-15
2103,台橡,"6,833,302","3,120","141,970,935",21.20,21.35,20.45,20.55,-,0.9,20.55,16,20.60,10,256.88,,2020-10-15
2104,國際中橡,"1,860,734","1,094","36,420,885",19.80,19.90,19.45,19.50,-,0.3,19.50,74,19.55,2,0.00,,2020-10-15
2105,正新,"2,538,343","1,231","93,054,883",36.80,37.00,36.50,36.60,-,0.5,36.60,97,36.65,9,118.06,,2020-10-15
2106,建大,"718,452",287,"21,768,986",30.40,30.40,30.20,30.40, ,0.0,30.35,17,30.40,111,52.41,,2020-10-15
2107,厚生,"602,008",235,"12,029,956",20.05,20.10,19.90,20.00,-,0.05,20.00,10,20.05,45,8.97,,2020-10-15
2108,南帝,"11,612,259","6,507","679,480,385",60.00,60.60,57.10,58.50,-,0.5,58.50,10,58.60,69,21.20,,2020-10-15
2109,華豐,"123,100",53,"1,465,293",12.10,12.10,11.85,11.95,-,0.1,11.95,2,12.00,44,47.80,,2020-10-15
2114,鑫永銓,"30,150",33,"2,456,223",81.40,81.70,81.30,81.50,+,0.1,81.20,6,81.50,7,14.98,,2020-10-15
2115,六暉-KY,"15,569",20,"643,911",41.00,41.75,41.00,41.35,-,0.05,41.25,2,41.35,1,6.57,,2020-10-15
2204,中華,"618,050",483,"27,243,383",43.95,44.35,43.75,43.85,-,0.05,43.85,4,43.95,1,0.00,,2020-10-15
2206,三陽工業,"961,342",437,"22,000,442",23.10,23.10,22.50,22.90,-,0.2,22.85,33,22.90,23,17.75,,2020-10-15
2207,和泰車,"324,635",328,"206,180,575",644.00,645.00,629.00,632.00,-,17.0,632.00,1,635.00,9,26.69,,2020-10-15
2208,台船,"624,601",406,"15,407,972",24.80,24.85,24.60,24.60,-,0.3,24.60,1,24.65,17,0.00,,2020-10-15
2227,裕日車,"31,680",42,"7,746,960",246.00,246.00,244.00,245.00,-,1.5,245.00,3,246.00,3,12.55,,2020-10-15
2228,劍麟,"132,122",112,"10,268,540",77.40,78.40,77.30,77.60,+,0.2,77.60,1,77.90,12,16.51,,2020-10-15
2231,為升,"3,552,098","2,825","599,265,002",162.00,172.00,160.50,169.00,+,8.5,168.50,33,169.00,5,45.55,,2020-10-15
