id,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,日期
384,1110,東泥,0.59,108.0,,1.15,109/2,2020-10-23
385,1110,東泥,0.57,108.0,,1.18,109/3,2020-12-09
386,1110,東泥,0.57,108.0,,1.19,109/3,2020-12-10
387,1110,東泥,0.58,108.0,,1.17,109/2,2020-11-05
388,1110,東泥,0.6,108.0,,1.13,109/2,2020-10-08
389,1110,東泥,0.58,108.0,,1.16,109/3,2020-11-25
390,1110,東泥,0.59,108.0,,1.14,109/3,2020-11-19
391,1110,東泥,0.59,108.0,,1.17,109/2,2020-11-09
392,1110,東泥,0.62,108.0,,1.11,109/2,2020-09-24
393,1110,東泥,0.57,108.0,,1.18,109/3,2020-12-07
394,1110,東泥,0.61,108.0,,1.13,109/2,2020-10-07
395,1110,東泥,0.57,108.0,,1.18,109/3,2020-12-02
396,1110,東泥,0.58,108.0,,1.17,109/2,2020-11-06
397,1110,東泥,0.71,105.0,,0.94,106/3,2020-11-02
398,1110,東泥,0.58,108.0,,1.17,109/2,2020-11-04
399,1110,東泥,0.6,108.0,,1.14,109/2,2020-10-26
400,1110,東泥,0.61,108.0,,1.13,109/2,2020-10-14
401,1110,東泥,0.59,108.0,,1.15,109/3,2020-11-17
402,1110,東泥,0.6,108.0,,1.13,109/2,2020-09-29
403,1110,東泥,0.58,108.0,,1.17,109/2,2020-10-29
404,1110,東泥,0.58,108.0,,1.16,109/3,2020-11-12
405,1110,東泥,0.61,108.0,,1.13,109/2,2020-09-22
406,1110,東泥,0.59,108.0,,1.16,109/2,2020-10-20
407,1110,東泥,0.56,108.0,,1.21,109/3,2020-12-16
408,1110,東泥,0.59,108.0,,1.15,109/3,2020-11-23
409,1110,東泥,0.59,108.0,,1.16,109/2,2020-10-30
410,1110,東泥,0.56,108.0,,1.21,109/3,2020-12-11
411,1110,東泥,0.59,108.0,,1.16,109/2,2020-10-21
412,1110,東泥,0.59,108.0,,1.15,109/3,2020-11-11
413,1110,東泥,0.58,108.0,,1.16,109/3,2020-11-27
414,1110,東泥,0.56,108.0,,1.2,109/3,2020-12-18
415,1110,東泥,0.58,108.0,,1.16,109/3,2020-11-24
416,1110,東泥,0.61,108.0,,1.13,109/2,2020-09-30
417,1110,東泥,0.61,108.0,,1.13,109/2,2020-09-28
418,1110,東泥,0.58,108.0,,1.16,109/3,2020-11-16
419,1110,東泥,0.58,108.0,,1.17,109/3,2020-12-08
420,1110,東泥,0.58,108.0,,1.17,109/3,2020-11-26
421,1110,東泥,0.59,108.0,,1.16,109/2,2020-10-22
422,1110,東泥,0.56,108.0,,1.2,109/3,2020-12-14
423,1110,東泥,0.57,108.0,,1.19,109/3,2020-12-15
424,1110,東泥,0.59,108.0,,1.16,109/2,2020-10-27
425,1110,東泥,0.57,108.0,,1.18,109/3,2020-11-30
426,1110,東泥,0.61,108.0,,1.12,109/2,2020-10-05
427,1110,東泥,0.59,108.0,,1.15,109/3,2020-11-18
428,1110,東泥,0.61,108.0,,1.11,109/2,2020-09-23
429,1110,東泥,0.56,108.0,,1.21,109/3,2020-12-17
430,1110,東泥,0.58,108.0,,1.17,109/2,2020-10-28
431,1110,東泥,0.6,108.0,,1.15,109/2,2020-10-19
432,1110,東泥,0.61,108.0,,1.13,109/2,2020-10-06
433,1110,東泥,0.61,108.0,,1.13,109/2,2020-10-13
434,1110,東泥,0.59,108.0,,1.15,109/3,2020-11-20
435,1110,東泥,0.58,108.0,,1.17,109/2,2020-11-10
436,1110,東泥,0.6,108.0,,1.13,109/2,2020-10-12
437,1110,東泥,0.6,108.0,,1.13,109/2,2020-09-25
438,1110,東泥,0.61,108.0,,1.12,109/2,2020-10-15
439,1110,東泥,0.58,108.0,,1.16,109/3,2020-11-13
440,1110,東泥,0.57,108.0,,1.19,109/3,2020-12-04
441,1201,味全,6.27,108.0,28.27,1.64,109/3,2020-12-03
442,1201,味全,6.36,108.0,27.87,1.61,109/3,2020-12-10
443,1201,味全,6.46,108.0,27.47,1.59,109/3,2020-11-18
444,1201,味全,0.0,105.0,,2.12,106/3,2020-11-02
445,1201,味全,6.62,108.0,34.66,1.62,109/2,2020-10-06
446,1201,味全,6.62,108.0,34.66,1.62,109/2,2020-11-05
447,1201,味全,6.5,108.0,35.26,1.65,109/2,2020-10-26
448,1201,味全,6.32,108.0,28.07,1.62,109/3,2020-12-07
449,1201,味全,6.79,108.0,33.79,1.58,109/2,2020-09-25
450,1201,味全,6.55,108.0,35.0,1.64,109/2,2020-10-28
451,1201,味全,6.68,108.0,34.31,1.6,109/2,2020-10-05
452,1201,味全,6.63,108.0,34.57,1.62,109/2,2020-10-12
453,1201,味全,6.43,108.0,27.6,1.6,109/3,2020-12-15
454,1201,味全,6.77,108.0,33.88,1.58,109/2,2020-09-30
455,1201,味全,6.21,108.0,28.53,1.65,109/3,2020-11-25
456,1201,味全,6.72,108.0,34.14,1.6,109/2,2020-10-16
457,1201,味全,6.29,108.0,28.2,1.63,109/3,2020-11-27
458,1201,味全,6.43,108.0,35.69,1.67,109/2,2020-10-22
459,1201,味全,6.33,108.0,28.0,1.62,109/3,2020-12-18
460,1201,味全,6.55,108.0,35.0,1.64,109/2,2020-11-03
461,1201,味全,6.44,108.0,27.53,1.59,109/3,2020-11-20
462,1201,味全,6.65,108.0,34.48,1.61,109/2,2020-10-21
463,1201,味全,6.39,108.0,27.73,1.6,109/3,2020-11-13
464,1201,味全,6.68,108.0,34.31,1.6,109/2,2020-10-19
465,1201,味全,6.43,108.0,27.6,1.6,109/3,2020-11-16
466,1201,味全,6.44,108.0,27.53,1.59,109/3,2020-12-11
467,1201,味全,6.14,108.0,28.87,1.67,109/3,2020-12-01
468,1201,味全,6.62,108.0,34.66,1.62,109/2,2020-09-22
469,1201,味全,6.44,108.0,27.53,1.59,109/3,2020-11-12
470,1201,味全,6.36,108.0,27.87,1.61,109/3,2020-11-23
471,1201,味全,6.62,108.0,34.66,1.62,109/2,2020-10-08
472,1201,味全,6.6,108.0,34.74,1.62,109/2,2020-10-07
473,1201,味全,6.65,108.0,34.48,1.61,109/2,2020-10-14
474,1201,味全,6.3,108.0,28.13,1.63,109/3,2020-12-08
475,1201,味全,6.49,108.0,27.33,1.58,109/3,2020-11-11
476,1201,味全,6.67,108.0,34.4,1.61,109/2,2020-10-20
477,1201,味全,6.3,108.0,28.13,1.63,109/3,2020-12-09
478,1201,味全,6.38,108.0,27.8,1.61,109/3,2020-12-16
479,1201,味全,6.79,108.0,33.79,1.58,109/2,2020-09-24
480,1201,味全,6.44,108.0,27.53,1.59,109/3,2020-11-19
481,1201,味全,6.24,108.0,28.4,1.64,109/3,2020-12-04
482,1201,味全,6.65,108.0,34.48,1.61,109/2,2020-10-30
483,1201,味全,6.52,108.0,27.2,1.57,109/3,2020-11-10
484,1201,味全,6.29,108.0,28.2,1.63,109/3,2020-12-21
485,1201,味全,6.68,108.0,34.31,1.6,109/2,2020-10-15
486,1201,味全,6.65,108.0,34.48,1.61,109/2,2020-09-23
487,1201,味全,6.19,108.0,28.67,1.66,109/3,2020-12-22
488,1201,味全,6.36,108.0,27.87,1.61,109/3,2020-11-24
489,1201,味全,6.49,108.0,35.34,1.65,109/2,2020-10-23
490,1201,味全,6.6,108.0,34.74,1.62,109/2,2020-11-09
491,1201,味全,6.75,108.0,33.97,1.59,109/2,2020-09-28
492,1201,味全,6.23,108.0,28.47,1.65,109/3,2020-11-26
493,1201,味全,6.62,108.0,34.66,1.62,109/2,2020-11-06
494,1201,味全,6.43,108.0,27.6,1.6,109/3,2020-12-14
495,1201,味全,6.67,108.0,34.4,1.61,109/2,2020-10-13
496,1201,味全,6.46,108.0,27.47,1.59,109/3,2020-11-17
497,1201,味全,6.5,108.0,35.26,1.65,109/2,2020-10-27
498,1201,味全,6.21,108.0,28.53,1.65,109/3,2020-12-02
499,1201,味全,6.21,108.0,28.53,1.65,109/3,2020-11-30
500,1201,味全,6.29,108.0,28.2,1.63,109/3,2020-12-17
501,1201,味全,6.57,108.0,34.91,1.63,109/2,2020-10-29
502,1201,味全,6.6,108.0,34.74,1.62,109/2,2020-11-04
503,1201,味全,6.75,108.0,33.97,1.59,109/2,2020-09-29
504,1203,味王,3.17,108.0,17.21,1.5,109/2,2020-09-28
505,1203,味王,2.98,108.0,18.36,1.6,109/2,2020-10-15
506,1203,味王,2.95,108.0,18.52,1.62,109/2,2020-10-12
507,1203,味王,2.71,108.0,18.92,1.74,109/3,2020-11-27
508,1203,味王,2.69,108.0,19.05,1.75,109/3,2020-11-24
509,1203,味王,2.97,108.0,18.39,1.61,109/2,2020-10-08
510,1203,味王,3.1,108.0,17.62,1.54,109/2,2020-10-05
511,1203,味王,3.18,108.0,17.16,1.5,109/2,2020-09-25
512,1203,味王,2.79,108.0,19.62,1.71,109/2,2020-11-09
513,1203,味王,2.88,108.0,18.99,1.66,109/2,2020-10-22
514,1203,味王,2.98,108.0,18.33,1.6,109/2,2020-10-14
515,1203,味王,3.03,108.0,18.01,1.57,109/2,2020-09-23
516,1203,味王,2.99,108.0,18.28,1.6,109/2,2020-10-07
517,1203,味王,2.92,108.0,18.74,1.64,109/2,2020-10-28
518,1203,味王,2.82,108.0,18.21,1.67,109/3,2020-11-13
519,1203,味王,2.78,108.0,18.46,1.69,109/3,2020-11-16
520,1203,味王,2.89,108.0,18.93,1.65,109/2,2020-10-27
521,1203,味王,2.89,108.0,18.91,1.65,109/2,2020-10-29
522,1203,味王,2.74,108.0,18.74,1.72,109/3,2020-11-18
523,1203,味王,2.78,108.0,19.64,1.72,109/2,2020-11-11
524,1203,味王,2.7,108.0,19.03,1.75,109/3,2020-12-18
525,1203,味王,2.82,108.0,19.34,1.69,109/2,2020-11-10
526,1203,味王,2.74,108.0,18.74,1.72,109/3,2020-12-09
527,1203,味王,2.67,108.0,19.23,1.77,109/3,2020-12-17
528,1203,味王,2.74,108.0,18.72,1.72,109/3,2020-11-20
529,1203,味王,2.7,108.0,19.0,1.74,109/3,2020-12-04
530,1203,味王,3.04,108.0,17.98,1.57,109/2,2020-10-06
531,1203,味王,2.74,108.0,18.69,1.72,109/3,2020-12-15
532,1203,味王,3.12,108.0,17.54,1.53,109/2,2020-09-30
533,1203,味王,2.73,108.0,18.79,1.73,109/3,2020-11-30
534,1203,味王,2.75,108.0,18.67,1.71,109/3,2020-12-14
535,1203,味王,2.83,108.0,19.29,1.68,109/2,2020-11-06
536,1203,味王,2.7,108.0,19.0,1.74,109/3,2020-12-21
537,1203,味王,2.75,108.0,18.67,1.71,109/3,2020-12-11
538,1203,味王,2.6,108.0,19.74,1.81,109/3,2020-12-16
539,1203,味王,3.18,108.0,17.16,1.5,109/2,2020-09-24
540,1203,味王,2.9,108.0,18.85,1.65,109/2,2020-09-22
541,1203,味王,2.82,108.0,19.34,1.69,109/2,2020-11-05
542,1203,味王,2.7,108.0,18.97,1.74,109/3,2020-11-23
543,1203,味王,2.98,108.0,18.36,1.6,109/2,2020-10-16
544,1203,味王,2.76,108.0,18.59,1.71,109/3,2020-11-19
545,1203,味王,2.74,108.0,18.69,1.72,109/3,2020-11-25
546,1203,味王,2.83,108.0,19.32,1.69,109/2,2020-10-30
547,1203,味王,2.81,108.0,19.43,1.7,109/2,2020-11-12
548,1203,味王,2.89,108.0,18.93,1.65,109/2,2020-10-19
549,1203,味王,2.99,108.0,18.31,1.6,109/2,2020-10-13
550,1203,味王,2.7,108.0,18.97,1.74,109/3,2020-11-26
551,1203,味王,3.12,108.0,17.54,1.53,109/2,2020-09-29
552,1203,味王,2.92,108.0,18.74,1.64,109/2,2020-10-20
553,1203,味王,2.74,108.0,18.72,1.72,109/3,2020-12-10
554,1203,味王,2.71,108.0,18.92,1.74,109/3,2020-12-07
555,1203,味王,2.73,108.0,18.77,1.72,109/3,2020-12-03
556,1203,味王,2.75,108.0,18.62,1.71,109/3,2020-12-02
557,1203,味王,2.86,108.0,19.13,1.67,109/2,2020-10-23
558,1203,味王,2.74,108.0,18.74,1.72,109/3,2020-12-22
559,1203,味王,2.77,108.0,19.73,1.72,109/2,2020-11-03
560,1203,味王,2.81,108.0,19.43,1.7,109/2,2020-11-04
561,1203,味王,2.87,108.0,19.02,1.66,109/2,2020-10-21
562,1203,味王,3.99,105.0,12.46,1.33,106/3,2020-11-02
563,1203,味王,2.87,108.0,19.04,1.66,109/2,2020-10-26
564,1203,味王,2.73,108.0,18.77,1.72,109/3,2020-11-17
565,1203,味王,2.74,108.0,18.74,1.72,109/3,2020-12-08
566,1203,味王,2.73,108.0,18.79,1.73,109/3,2020-12-01
567,1210,大成,4.86,108.0,13.97,2.01,109/2,2020-10-22
568,1210,大成,4.86,108.0,13.97,2.01,109/2,2020-10-20
569,1210,大成,5.21,108.0,13.04,1.88,109/2,2020-09-30
570,1210,大成,5.06,108.0,13.43,1.93,109/2,2020-09-22
571,1210,大成,4.75,108.0,13.09,1.93,109/3,2020-11-30
572,1210,大成,4.93,108.0,13.77,1.98,109/2,2020-10-13
573,1210,大成,4.77,108.0,14.24,2.05,109/2,2020-11-12
574,1210,大成,4.9,108.0,13.86,2.0,109/2,2020-10-14
575,1210,大成,4.74,108.0,14.34,2.07,109/2,2020-11-11
576,1210,大成,4.72,108.0,13.18,1.94,109/3,2020-11-23
577,1210,大成,5.23,108.0,12.99,1.87,109/2,2020-09-25
578,1210,大成,4.87,108.0,13.94,2.01,109/2,2020-11-05
579,1210,大成,4.94,108.0,13.75,1.98,109/2,2020-10-08
580,1210,大成,4.74,108.0,13.12,1.93,109/3,2020-11-24
581,1210,大成,5.13,108.0,13.23,1.91,109/2,2020-09-23
582,1210,大成,4.9,108.0,13.86,2.0,109/2,2020-11-04
583,1210,大成,4.68,108.0,13.28,1.96,109/3,2020-11-27
584,1210,大成,4.82,108.0,14.07,2.03,109/2,2020-10-26
585,1210,大成,4.92,108.0,13.81,1.99,109/2,2020-10-15
586,1210,大成,4.71,108.0,13.19,1.94,109/3,2020-11-26
587,1210,大成,4.89,108.0,13.87,2.0,109/2,2020-10-30
588,1210,大成,4.74,108.0,13.11,1.93,109/3,2020-11-19
589,1210,大成,4.81,108.0,12.91,1.9,109/3,2020-12-15
590,1210,大成,4.75,108.0,13.08,1.93,109/3,2020-12-09
591,1210,大成,4.75,108.0,13.08,1.93,109/3,2020-12-14
592,1210,大成,4.92,108.0,13.81,1.99,109/2,2020-10-16
593,1210,大成,4.74,108.0,13.12,1.93,109/3,2020-12-18
594,1210,大成,4.86,108.0,13.97,2.01,109/2,2020-10-19
595,1210,大成,4.89,108.0,13.89,2.0,109/2,2020-11-06
596,1210,大成,4.9,108.0,13.86,2.0,109/2,2020-10-12
597,1210,大成,4.74,108.0,13.11,1.93,109/3,2020-12-04
598,1210,大成,4.84,108.0,14.03,2.02,109/2,2020-10-29
599,1210,大成,4.72,108.0,13.18,1.94,109/3,2020-11-25
600,1210,大成,4.76,108.0,13.06,1.93,109/3,2020-12-03
601,1210,大成,4.87,108.0,13.94,2.01,109/2,2020-11-09
602,1210,大成,4.72,108.0,13.16,1.94,109/3,2020-12-21
603,1210,大成,4.9,108.0,13.86,2.0,109/2,2020-11-03
604,1210,大成,4.77,108.0,13.04,1.92,109/3,2020-11-20
605,1210,大成,4.76,108.0,13.06,1.93,109/3,2020-12-22
606,1210,大成,5.3,108.0,12.81,1.85,109/2,2020-09-24
607,1210,大成,4.78,108.0,13.01,1.92,109/3,2020-12-08
608,1210,大成,4.71,108.0,13.21,1.95,109/3,2020-11-18
609,1210,大成,4.78,108.0,12.99,1.92,109/3,2020-12-16
610,1210,大成,5.23,108.0,12.99,1.87,109/2,2020-09-29
611,1210,大成,4.75,108.0,13.09,1.93,109/3,2020-12-02
612,1210,大成,4.65,105.0,11.04,1.44,106/3,2020-11-02
613,1210,大成,5.12,108.0,13.26,1.91,109/2,2020-10-05
614,1210,大成,4.99,108.0,13.61,1.96,109/2,2020-10-06
615,1210,大成,4.63,108.0,13.42,1.98,109/3,2020-12-10
616,1210,大成,4.7,108.0,13.22,1.95,109/3,2020-11-17
617,1210,大成,4.84,108.0,14.04,2.02,109/2,2020-10-21
618,1210,大成,4.82,108.0,12.88,1.9,109/3,2020-12-17
619,1210,大成,4.72,108.0,13.16,1.94,109/3,2020-11-13
620,1210,大成,5.21,108.0,13.04,1.88,109/2,2020-09-28
621,1210,大成,4.79,108.0,14.17,2.04,109/2,2020-11-10
622,1210,大成,4.81,108.0,14.1,2.03,109/2,2020-10-28
623,1210,大成,4.72,108.0,13.18,1.94,109/3,2020-11-16
624,1210,大成,4.77,108.0,13.02,1.92,109/3,2020-12-07
625,1210,大成,4.99,108.0,13.61,1.96,109/2,2020-10-07
626,1210,大成,4.72,108.0,13.16,1.94,109/3,2020-12-01
627,1210,大成,4.69,108.0,13.25,1.95,109/3,2020-12-11
628,1210,大成,4.86,108.0,13.98,2.01,109/2,2020-10-23
629,1210,大成,4.84,108.0,14.03,2.02,109/2,2020-10-27
630,1213,大飲,0.0,108.0,,0.96,109/2,2020-09-22
631,1213,大飲,0.0,108.0,,0.85,109/3,2020-12-04
632,1213,大飲,0.0,108.0,,0.98,109/2,2020-10-16
633,1213,大飲,0.0,108.0,,0.89,109/2,2020-10-29
634,1213,大飲,0.0,108.0,,0.88,109/3,2020-11-12
635,1213,大飲,0.0,108.0,,0.97,109/2,2020-10-19
636,1213,大飲,0.0,108.0,,0.96,109/2,2020-10-20
637,1213,大飲,0.0,108.0,,0.74,109/3,2020-12-08
638,1213,大飲,0.0,108.0,,0.88,109/2,2020-11-06
639,1213,大飲,0.0,105.0,112.14,1.26,106/3,2020-11-02
640,1213,大飲,0.0,108.0,,0.98,109/2,2020-09-24
641,1213,大飲,0.0,108.0,,0.78,109/3,2020-12-22
642,1213,大飲,0.0,108.0,,0.77,109/3,2020-12-14
643,1213,大飲,0.0,108.0,,0.88,109/3,2020-11-19
644,1213,大飲,0.0,108.0,,0.87,109/3,2020-12-02
645,1213,大飲,0.0,108.0,,0.86,109/3,2020-11-30
646,1213,大飲,0.0,108.0,,0.96,109/2,2020-09-28
647,1213,大飲,0.0,108.0,,0.89,109/2,2020-11-10
648,1213,大飲,0.0,108.0,,0.96,109/2,2020-10-15
649,1213,大飲,0.0,108.0,,1.0,109/2,2020-10-07
650,1213,大飲,0.0,108.0,,0.91,109/2,2020-10-27
651,1213,大飲,0.0,108.0,,1.0,109/2,2020-10-06
652,1213,大飲,0.0,108.0,,0.96,109/2,2020-09-23
653,1213,大飲,0.0,108.0,,0.89,109/2,2020-10-23
654,1213,大飲,0.0,108.0,,1.0,109/2,2020-10-05
655,1213,大飲,0.0,108.0,,0.86,109/2,2020-11-04
656,1213,大飲,0.0,108.0,,0.89,109/3,2020-11-26
657,1213,大飲,0.0,108.0,,0.89,109/3,2020-11-24
658,1213,大飲,0.0,108.0,,0.89,109/2,2020-11-05
659,1213,大飲,0.0,108.0,,0.88,109/2,2020-11-09
660,1213,大飲,0.0,108.0,,0.77,109/3,2020-12-21
661,1213,大飲,0.0,108.0,,0.89,109/2,2020-10-30
662,1213,大飲,0.0,108.0,,0.79,109/3,2020-12-15
663,1213,大飲,0.0,108.0,,0.82,109/3,2020-12-07
664,1213,大飲,0.0,108.0,,0.77,109/3,2020-12-16
665,1213,大飲,0.0,108.0,,0.99,109/2,2020-10-13
666,1213,大飲,0.0,108.0,,0.99,109/2,2020-09-29
667,1213,大飲,0.0,108.0,,0.85,109/3,2020-12-01
668,1213,大飲,0.0,108.0,,0.77,109/3,2020-12-11
669,1213,大飲,0.0,108.0,,0.96,109/2,2020-09-25
670,1213,大飲,0.0,108.0,,0.99,109/2,2020-10-14
671,1213,大飲,0.0,108.0,,0.88,109/3,2020-11-18
672,1213,大飲,0.0,108.0,,0.99,109/2,2020-09-30
673,1213,大飲,0.0,108.0,,0.77,109/3,2020-12-10
674,1213,大飲,0.0,108.0,,0.87,109/2,2020-10-26
675,1213,大飲,0.0,108.0,,0.88,109/2,2020-10-22
676,1213,大飲,0.0,108.0,,0.91,109/3,2020-11-17
677,1213,大飲,0.0,108.0,,0.85,109/3,2020-12-03
678,1213,大飲,0.0,108.0,,0.89,109/3,2020-11-25
679,1213,大飲,0.0,108.0,,0.85,109/2,2020-11-03
680,1213,大飲,0.0,108.0,,1.0,109/2,2020-10-08
681,1213,大飲,0.0,108.0,,0.91,109/3,2020-11-20
682,1213,大飲,0.0,108.0,,0.77,109/3,2020-12-18
683,1213,大飲,0.0,108.0,,0.87,109/3,2020-11-27
684,1213,大飲,0.0,108.0,,0.88,109/3,2020-11-13
685,1213,大飲,0.0,108.0,,0.96,109/2,2020-10-12
686,1213,大飲,0.0,108.0,,0.79,109/3,2020-12-17
687,1213,大飲,0.0,108.0,,0.77,109/3,2020-12-09
688,1213,大飲,0.0,108.0,,0.91,109/2,2020-11-11
689,1213,大飲,0.0,108.0,,0.85,109/3,2020-11-16
690,1213,大飲,0.0,108.0,,0.89,109/2,2020-10-21
691,1213,大飲,0.0,108.0,,0.87,109/2,2020-10-28
692,1213,大飲,0.0,108.0,,0.91,109/3,2020-11-23
693,1215,卜蜂,5.67,108.0,10.73,2.38,109/3,2020-12-21
694,1215,卜蜂,5.65,108.0,10.76,2.39,109/3,2020-12-14
695,1215,卜蜂,5.61,108.0,12.47,2.46,109/2,2020-11-09
696,1215,卜蜂,5.82,108.0,12.01,2.37,109/2,2020-10-23
697,1215,卜蜂,5.6,108.0,10.85,2.41,109/3,2020-11-27
698,1215,卜蜂,5.96,108.0,11.73,2.32,109/2,2020-10-12
699,1215,卜蜂,5.71,108.0,12.26,2.42,109/2,2020-11-05
700,1215,卜蜂,5.75,108.0,12.17,2.4,109/2,2020-11-03
701,1215,卜蜂,5.6,108.0,10.85,2.41,109/3,2020-11-20
702,1215,卜蜂,5.82,108.0,12.01,2.37,109/2,2020-10-30
703,1215,卜蜂,5.68,108.0,10.7,2.37,109/3,2020-12-15
704,1215,卜蜂,5.6,108.0,10.85,2.41,109/3,2020-12-11
705,1215,卜蜂,5.81,108.0,12.03,2.37,109/2,2020-10-26
706,1215,卜蜂,5.57,108.0,10.91,2.42,109/3,2020-12-10
707,1215,卜蜂,5.6,108.0,10.85,2.41,109/3,2020-11-30
708,1215,卜蜂,5.67,108.0,10.73,2.38,109/3,2020-12-17
709,1215,卜蜂,6.05,108.0,11.56,2.28,109/2,2020-09-28
710,1215,卜蜂,5.79,108.0,12.08,2.38,109/2,2020-10-28
711,1215,卜蜂,5.6,108.0,12.48,2.46,109/2,2020-11-10
712,1215,卜蜂,5.94,108.0,11.77,2.32,109/2,2020-10-07
713,1215,卜蜂,5.52,108.0,11.0,2.44,109/3,2020-11-16
714,1215,卜蜂,5.92,108.0,11.82,2.33,109/2,2020-10-15
715,1215,卜蜂,5.93,108.0,11.78,2.33,109/2,2020-10-14
716,1215,卜蜂,5.81,108.0,12.03,2.37,109/2,2020-10-27
717,1215,卜蜂,5.95,108.0,11.75,2.32,109/2,2020-10-06
718,1215,卜蜂,5.67,108.0,10.71,2.38,109/3,2020-12-18
719,1215,卜蜂,5.56,108.0,10.93,2.42,109/3,2020-11-17
720,1215,卜蜂,6.0,108.0,11.66,2.3,109/2,2020-09-23
721,1215,卜蜂,6.01,108.0,11.64,2.3,109/2,2020-10-05
722,1215,卜蜂,5.63,108.0,10.81,2.4,109/3,2020-11-26
723,1215,卜蜂,5.63,108.0,10.81,2.4,109/3,2020-12-01
724,1215,卜蜂,5.58,108.0,10.9,2.42,109/3,2020-11-24
725,1215,卜蜂,6.05,108.0,11.56,2.28,109/2,2020-09-29
726,1215,卜蜂,5.67,108.0,10.73,2.38,109/3,2020-11-19
727,1215,卜蜂,5.8,108.0,12.06,2.38,109/2,2020-10-22
728,1215,卜蜂,6.11,108.0,11.45,2.26,109/2,2020-09-25
729,1215,卜蜂,5.59,108.0,10.88,2.41,109/3,2020-11-25
730,1215,卜蜂,5.67,108.0,10.73,2.38,109/3,2020-12-03
731,1215,卜蜂,5.67,108.0,10.71,2.38,109/3,2020-12-22
732,1215,卜蜂,5.6,108.0,10.85,2.41,109/3,2020-12-09
733,1215,卜蜂,5.62,108.0,10.82,2.4,109/3,2020-12-04
734,1215,卜蜂,5.63,108.0,10.79,2.39,109/3,2020-11-12
735,1215,卜蜂,5.91,108.0,11.84,2.34,109/2,2020-10-19
736,1215,卜蜂,5.79,108.0,12.08,2.38,109/2,2020-10-29
737,1215,卜蜂,5.6,108.0,10.85,2.41,109/3,2020-12-08
738,1215,卜蜂,5.91,108.0,11.84,2.34,109/2,2020-10-16
739,1215,卜蜂,5.66,108.0,12.36,2.44,109/2,2020-11-06
740,1215,卜蜂,5.55,108.0,10.96,2.43,109/3,2020-11-13
741,1215,卜蜂,4.92,105.0,11.19,2.52,106/3,2020-11-02
742,1215,卜蜂,6.02,108.0,11.61,2.29,109/2,2020-09-30
743,1215,卜蜂,5.58,108.0,10.9,2.42,109/3,2020-11-18
744,1215,卜蜂,5.72,108.0,12.22,2.41,109/2,2020-11-04
745,1215,卜蜂,5.9,108.0,11.85,2.34,109/2,2020-10-21
746,1215,卜蜂,5.66,108.0,10.74,2.38,109/3,2020-12-16
747,1215,卜蜂,5.94,108.0,11.77,2.32,109/2,2020-10-13
748,1215,卜蜂,6.15,108.0,11.36,2.24,109/2,2020-09-24
749,1215,卜蜂,5.61,108.0,10.84,2.4,109/3,2020-12-07
750,1215,卜蜂,5.56,108.0,10.93,2.42,109/3,2020-11-23
751,1215,卜蜂,5.52,108.0,11.02,2.45,109/3,2020-11-11
752,1215,卜蜂,5.91,108.0,11.84,2.34,109/2,2020-10-08
753,1215,卜蜂,5.64,108.0,10.78,2.39,109/3,2020-12-02
754,1215,卜蜂,5.95,108.0,11.75,2.32,109/2,2020-09-22
755,1215,卜蜂,5.93,108.0,11.78,2.33,109/2,2020-10-20
756,1216,統一,3.99,108.0,18.94,3.46,109/2,2020-10-14
757,1216,統一,4.01,108.0,18.85,3.44,109/2,2020-10-07
758,1216,統一,4.03,108.0,18.76,3.43,109/2,2020-10-16
759,1216,統一,3.85,108.0,17.76,3.34,109/3,2020-11-30
760,1216,統一,4.01,108.0,18.82,3.44,109/2,2020-10-19
761,1216,統一,4.03,108.0,18.73,3.42,109/2,2020-10-21
762,1216,統一,4.05,108.0,18.67,3.41,109/2,2020-09-25
763,1216,統一,3.68,108.0,18.55,3.49,109/3,2020-11-17
764,1216,統一,3.78,108.0,18.06,3.4,109/3,2020-12-22
765,1216,統一,3.81,108.0,17.92,3.37,109/3,2020-12-07
766,1216,統一,3.65,108.0,18.69,3.52,109/3,2020-11-13
767,1216,統一,3.65,108.0,18.69,3.52,109/3,2020-11-19
768,1216,統一,3.99,108.0,18.91,3.45,109/2,2020-10-23
769,1216,統一,3.81,108.0,17.95,3.38,109/3,2020-12-16
770,1216,統一,3.97,108.0,19.03,3.48,109/2,2020-10-22
771,1216,統一,4.08,108.0,18.52,3.38,109/2,2020-10-30
772,1216,統一,3.99,108.0,18.91,3.45,109/2,2020-11-05
773,1216,統一,3.84,108.0,19.67,3.59,109/2,2020-11-11
774,1216,統一,4.0,108.0,18.88,3.45,109/2,2020-09-30
775,1216,統一,4.05,108.0,18.64,3.41,109/2,2020-09-24
776,1216,統一,3.98,108.0,18.97,3.47,109/2,2020-11-06
777,1216,統一,3.82,108.0,17.87,3.36,109/3,2020-12-08
778,1216,統一,3.73,108.0,18.31,3.44,109/3,2020-11-26
779,1216,統一,3.66,108.0,18.66,3.51,109/3,2020-11-18
780,1216,統一,3.82,108.0,17.87,3.36,109/3,2020-12-09
781,1216,統一,4.01,108.0,18.82,3.44,109/2,2020-11-03
782,1216,統一,3.67,108.0,18.61,3.5,109/3,2020-11-20
783,1216,統一,3.78,108.0,18.06,3.4,109/3,2020-12-01
